round_number,team_name,archetype,active_product_count,active_project_count,launch_ready_project_count,launched_project_count,retired_product_count,total_forecast_units,total_actual_demand_units,forecast_error_units,absolute_forecast_error_units,forecast_wape,service_gap_units,weighted_average_selling_price,planned_production_units,actual_production_units,effective_capacity_units,utilization_pct,weighted_material_unit_cost,defect_rate,good_units_produced,demand_allocated,sales_units,lost_sales_units,backlog_units_end,ending_inventory,ending_raw_material_inventory,fill_rate,revenue,procurement_cost,production_cost,holding_cost,warranty_cost,backlog_cost,expansion_cost,innovation_investment,interest_expense,working_capital_requirement,planned_borrowing_amount,automatic_borrowing_amount,ending_cash_balance,short_term_debt_balance,liquidity_stress_flag,total_cost,profit,contribution_margin_per_unit,reputation_after_round,average_portfolio_tech_generation,cannibalized_demand_units,beginning_finished_goods_inventory,beginning_raw_material_inventory,raw_material_units_received,raw_material_units_consumed,raw_material_order_qty,backlog_units_start,launch_events_text,notes,run_id,team_count,market_scenario,market_label
2,Team 04,Premium Quality,2,1,0,0,0,180,136.79,-43.21,43.21,0.3159,0,184.34,176,176,281,62.63,46.39,0.005,174,136.79,136,0,0,91,75,0.9942,25069.8,7747.13,10919.96,696.0,30.6,0.0,576.0,9000.0,308.0,15446.86,7000.0,0.0,29055.12,14000.0,True,29277.69,-4207.89,46.85,74.83,2.0,0.0,53,84,167,176,167,0,,"Portfolio forecast WAPE was 31.59% against realized demand. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",56,7,batch_056,Batch market 056
2,Team 05,Sponsorship Growth,3,1,0,0,0,237,196.1,-40.9,53.94,0.2751,0,148.99,258,258,323,79.88,40.23,0.0239,250,196.1,195,0,0,120,16,0.9944,29053.68,8528.76,13570.22,752.0,207.72,0.0,0.0,750.0,0.0,11783.01,0.0,0.0,38259.12,0.0,False,23808.7,5244.98,34.6,66.48,2.0,4.27,65,62,212,258,212,0,,Portfolio forecast WAPE was 27.51% against realized demand.,56,7,batch_056,Batch market 056
2,Team 06,Engineering Challenger,2,1,0,0,0,278,143.73,-134.27,134.27,0.9342,0,159.49,236,236,369,63.96,40.92,0.005,234,143.73,143,0,0,197,125,0.9949,22806.72,12562.44,14500.1,1432.0,32.18,0.0,2520.0,4000.0,440.0,28280.14,10000.0,0.0,20934.42,20000.0,True,35486.72,-12680.0,-29.99,66.09,2.0,0.0,106,54,307,236,307,0,,"Portfolio forecast WAPE was 93.42% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",56,7,batch_056,Batch market 056
2,Team 07,Low-Cost Volume,3,1,0,0,0,355,185.2,-169.8,169.8,0.9168,0,112.44,363,363,458,79.26,34.84,0.0372,348,185.2,184,0,0,345,57,0.9935,20689.56,12646.92,15474.81,2184.0,311.04,0.0,1512.0,3000.0,0.0,28726.31,0.0,87.74,0.0,87.74,True,35128.77,-14439.21,-42.08,48.41,1.33,8.38,181,57,363,363,363,0,,Portfolio forecast WAPE was 91.68% against realized demand. Auto-borrowed $87.74 to cover a cash shortfall. Liquidity stress flagged this round.,56,7,batch_056,Batch market 056
3,Team 01,Engineering Challenger,2,1,0,0,0,180,148.72,-31.28,31.28,0.2103,0,177.78,184,184,330,55.76,47.87,0.005,182,148.72,148,0,0,137,106,0.9952,26310.96,8808.08,11105.16,1034.0,33.3,0.0,1008.0,3000.0,0.0,19900.93,0.0,0.0,27528.02,0.0,False,24988.54,1322.42,43.0,72.5,2.0,5.01,103,106,184,184,184,0,,Portfolio forecast WAPE was 21.03% against realized demand.,56,7,batch_056,Batch market 056
3,Team 02,Low-Cost Volume,3,1,0,0,0,521,163.78,-357.22,357.22,2.1811,0,93.54,482,482,546,88.28,28.29,0.0643,450,163.78,178,0,0,376,116,0.9901,16649.6,16917.42,20588.94,2488.0,513.93,0.0,2736.0,1500.0,231.0,35272.08,3500.0,24782.09,0.0,35282.09,True,44975.29,-28325.69,-120.06,18.57,1.33,7.4,104,0,598,482,598,16,,"Portfolio forecast WAPE was 218.11% against realized demand. Used $3,500.00 of planned borrowing. Auto-borrowed $24,782.09 to cover a cash shortfall. Liquidity stress flagged this round.",56,7,batch_056,Batch market 056
3,Team 03,Community / Club,3,1,0,0,0,275,224.29,-50.71,105.91,0.4722,45,128.25,275,275,342,80.41,34.82,0.0176,269,224.29,194,12,33,244,69,0.8074,24880.0,10341.54,13242.55,1602.0,150.46,330.0,864.0,2500.0,66.0,23098.41,1000.0,0.0,14881.86,3000.0,True,29096.55,-4216.55,5.9,61.3,1.67,18.64,169,47,297,275,297,16,,"Portfolio forecast WAPE was 47.22% against realized demand. Lost 12 sales units across the portfolio. Carried 33 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round.",56,7,batch_056,Batch market 056
3,Team 04,Premium Quality,2,1,0,0,0,180,145.85,-34.15,35.03,0.2402,0,187.46,176,176,289,60.9,47.4,0.005,174,145.85,145,0,0,120,66,0.9942,27182.4,7915.8,11129.4,852.0,32.62,0.0,576.0,9000.0,462.0,19554.63,7000.0,0.0,33269.7,21000.0,True,29967.82,-2785.42,55.89,78.91,2.0,5.55,91,75,167,176,167,0,,"Portfolio forecast WAPE was 24.02% against realized demand. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",56,7,batch_056,Batch market 056
3,Team 05,Sponsorship Growth,3,1,0,0,0,237,213.82,-23.18,25.54,0.1194,2,146.27,258,228,323,70.59,41.1,0.0233,221,213.82,210,0,2,131,0,0.9821,30716.28,8713.2,12251.7,786.0,218.39,20.0,0.0,750.0,0.0,12423.45,0.0,0.0,46236.11,0.0,False,22739.29,7976.99,45.4,68.7,2.0,8.61,120,16,212,228,212,0,,Portfolio forecast WAPE was 11.94% against realized demand. Carried 2 backlog units into next round.,56,7,batch_056,Batch market 056
3,Team 06,Engineering Challenger,2,1,0,0,0,278,154.19,-123.81,123.81,0.803,0,157.31,236,236,404,58.42,41.81,0.005,234,154.19,153,0,0,278,196,0.9923,24069.12,12835.67,14786.48,2060.0,34.42,0.0,2520.0,4000.0,660.0,41735.91,10000.0,0.0,18106.97,30000.0,True,36896.57,-12827.45,-23.45,70.15,2.0,4.94,197,125,307,236,307,0,,"Portfolio forecast WAPE was 80.30% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",56,7,batch_056,Batch market 056
3,Team 07,Low-Cost Volume,3,1,0,0,0,355,201.34,-153.66,153.66,0.7632,0,113.71,363,363,479,75.78,35.59,0.0364,348,201.34,200,0,0,493,57,0.9933,22742.64,12919.17,15777.84,3072.0,331.56,0.0,1512.0,3000.0,1.93,43096.75,0.0,13871.86,0.0,13959.6,True,36614.5,-13871.86,-31.43,48.42,1.33,8.79,345,57,363,363,363,0,,"Portfolio forecast WAPE was 76.32% against realized demand. Auto-borrowed $13,871.86 to cover a cash shortfall. Liquidity stress flagged this round.",56,7,batch_056,Batch market 056
4,Team 01,Engineering Challenger,2,1,0,0,0,180,159.49,-20.51,20.51,0.1286,0,179.7,184,184,344,53.49,48.88,0.005,182,159.49,159,0,0,160,106,0.9969,28572.48,8993.92,11312.07,1172.0,35.78,0.0,1008.0,3000.0,0.0,22838.66,0.0,0.0,30578.73,0.0,False,25521.77,3050.71,51.77,77.37,2.0,3.46,137,106,184,184,184,0,,Portfolio forecast WAPE was 12.86% against realized demand.,56,7,batch_056,Batch market 056
4,Team 02,Low-Cost Volume,3,1,0,0,0,506,174.66,-331.34,331.34,1.8971,0,91.0,468,468,584,80.14,28.89,0.0648,436,174.66,173,0,0,639,246,0.9905,15743.2,16756.2,20464.4,4326.0,501.05,0.0,2736.0,1500.0,853.21,63510.79,3500.0,27893.66,0.0,66675.75,True,47136.86,-31393.66,-127.04,14.86,1.33,6.24,376,116,598,468,580,0,,"Portfolio forecast WAPE was 189.71% against realized demand. Used $3,500.00 of planned borrowing. Auto-borrowed $27,893.66 to cover a cash shortfall. Liquidity stress flagged this round.",56,7,batch_056,Batch market 056
4,Team 03,Community / Club,3,1,0,0,0,267,234.18,-32.82,76.26,0.3256,55,128.46,267,267,354,75.42,35.55,0.018,261,234.18,210,23,32,295,99,0.786,26976.0,10238.4,13137.81,1968.0,163.98,320.0,864.0,2500.0,88.0,29122.26,1000.0,0.0,13577.67,4000.0,True,29280.19,-2304.19,16.36,57.99,1.67,13.28,244,69,297,267,288,33,,"Portfolio forecast WAPE was 32.56% against realized demand. Lost 23 sales units across the portfolio. Carried 32 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round.",56,7,batch_056,Batch market 056
4,Team 04,Premium Quality,2,1,1,0,0,180,156.65,-23.35,23.35,0.1491,0,185.54,176,176,297,59.26,48.4,0.005,174,156.65,156,0,0,138,57,0.9959,28944.3,8082.8,11337.92,942.0,35.09,0.0,576.0,9000.0,616.0,22527.96,7000.0,0.0,38624.19,28000.0,True,30589.81,-1645.51,60.82,83.02,2.0,3.84,120,66,167,176,167,0,,"Portfolio forecast WAPE was 14.91% against realized demand. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",56,7,batch_056,Batch market 056
4,Team 05,Sponsorship Growth,3,1,0,0,0,237,240.71,3.71,22.73,0.0944,24,141.79,258,212,323,65.63,41.97,0.0226,206,240.71,217,10,14,120,0,0.8941,30769.32,8897.64,11627.16,720.0,220.95,140.0,0.0,750.0,0.0,11617.81,0.0,0.0,54649.68,0.0,False,22355.75,8413.57,46.19,68.52,2.0,6.99,131,0,212,212,212,2,,Portfolio forecast WAPE was 9.44% against realized demand. Lost 10 sales units across the portfolio. Carried 14 backlog units into next round.,56,7,batch_056,Batch market 056
4,Team 06,Engineering Challenger,2,1,0,0,0,278,165.23,-112.77,112.77,0.6825,0,158.82,236,236,439,53.76,42.69,0.005,234,165.23,164,0,0,348,267,0.9926,26045.76,13105.83,15071.8,2622.0,36.89,0.0,2520.0,4000.0,880.0,54478.87,10000.0,0.0,15916.21,40000.0,True,38236.52,-12190.76,-13.22,74.21,2.0,3.41,278,196,307,236,307,0,,"Portfolio forecast WAPE was 68.25% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",56,7,batch_056,Batch market 056
4,Team 07,Low-Cost Volume,3,1,0,0,1,345,215.07,-129.93,129.93,0.6041,0,112.35,352,352,500,70.4,36.35,0.037,337,215.07,214,0,0,325,68,0.995,37902.71,12795.2,15615.39,2086.0,354.33,0.0,1512.0,3000.0,307.11,30797.11,0.0,0.0,2232.68,13959.6,True,35670.03,2232.68,-22.07,48.38,1.33,7.25,493,57,363,352,352,0,,"Portfolio forecast WAPE was 60.41% against realized demand. Generated $13,859.75 from retirement liquidation. Liquidity stress flagged this round.",56,7,batch_056,Batch market 056
1,Team 01,Community / Club,3,1,0,0,0,362,317.11,-44.89,101.93,0.3214,56,112.16,335,300,336,89.29,30.82,0.0407,286,317.11,260,0,56,26,0,0.8199,29161.44,12790.3,14502.28,156.0,476.09,560.0,1944.0,1500.0,77.0,2583.18,3500.0,0.0,23695.77,3500.0,False,32005.67,-2844.23,5.36,56.4,1.67,14.36,0,300,0,300,415,0,,"Portfolio forecast WAPE was 32.14% against realized demand. Carried 56 backlog units into next round. Used $3,500.00 of planned borrowing.",57,6,batch_057,Batch market 057
1,Team 02,Premium Quality,2,1,0,0,0,200,230.27,30.27,30.27,0.1315,32,173.94,200,200,276,72.46,44.04,0.0103,197,230.27,197,8,24,0,60,0.8555,34266.0,9512.64,12409.0,120.0,91.37,240.0,720.0,2500.0,22.0,2792.4,1000.0,0.0,35234.99,1000.0,False,25615.01,8650.99,62.2,66.57,2.0,0.0,0,260,0,200,216,0,,"Portfolio forecast WAPE was 13.15% against realized demand. Lost 8 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",57,6,batch_057,Batch market 057
1,Team 03,Sponsorship Growth,3,1,0,0,0,283,333.19,50.19,50.19,0.1506,64,146.86,278,278,336,82.74,43.37,0.0282,268,333.19,268,36,28,0,42,0.8043,39358.2,11449.68,15698.21,84.0,340.24,280.0,720.0,9000.0,154.0,2871.54,7000.0,0.0,37816.07,7000.0,False,37726.13,1632.07,44.29,58.26,2.0,0.0,0,320,0,278,264,0,,"Portfolio forecast WAPE was 15.06% against realized demand. Lost 36 sales units across the portfolio. Carried 28 backlog units into next round. Used $7,000.00 of planned borrowing.",57,6,batch_057,Batch market 057
1,Team 04,Engineering Challenger,2,1,0,0,0,151,231.41,80.41,80.41,0.3475,69,168.17,164,164,293,55.97,41.65,0.0098,161,231.41,161,60,9,0,126,0.6957,27074.88,5581.1,9222.62,252.0,70.72,90.0,0.0,750.0,0.0,5247.9,0.0,0.0,38252.44,0.0,False,15966.44,11108.44,75.78,52.3,2.0,0.0,0,290,0,164,134,0,,Portfolio forecast WAPE was 34.75% against realized demand. Lost 60 sales units across the portfolio. Carried 9 backlog units into next round.,57,6,batch_057,Batch market 057
1,Team 05,Low-Cost Volume,3,1,0,0,0,550,270.63,-279.37,279.37,1.0323,4,98.93,466,420,483,86.96,30.69,0.0605,393,270.63,265,0,4,128,0,0.9792,26215.68,18598.14,18897.52,768.0,734.69,40.0,3600.0,4000.0,220.0,11187.56,10000.0,0.0,18589.33,10000.0,False,46858.35,-20642.67,-45.34,45.44,1.33,12.74,0,420,0,420,606,0,,"Portfolio forecast WAPE was 103.23% against realized demand. Carried 4 backlog units into next round. Used $10,000.00 of planned borrowing.",57,6,batch_057,Batch market 057
1,Team 06,Community / Club,3,1,0,0,0,247,329.39,82.39,93.61,0.2842,88,135.8,252,252,312,80.77,38.78,0.0162,246,329.39,240,68,20,6,48,0.7286,32592.24,9772.56,12151.85,132.0,174.95,200.0,1080.0,3000.0,0.0,2383.45,0.0,0.0,29120.88,0.0,False,26511.36,6080.88,43.72,54.87,1.67,15.52,0,300,0,252,252,0,,Portfolio forecast WAPE was 28.42% against realized demand. Lost 68 sales units across the portfolio. Carried 20 backlog units into next round.,57,6,batch_057,Batch market 057
2,Team 01,Community / Club,3,1,0,0,0,362,299.11,-62.89,150.47,0.5031,327,89.76,335,0,363,0.0,31.48,0.1159,0,299.11,26,255,72,0,0,0.0732,2333.76,13064.2,0.0,0.0,48.27,720.0,1944.0,1500.0,154.0,1050.0,3500.0,0.0,12099.06,7000.0,True,17430.47,-15096.71,-414.57,17.15,1.67,24.07,26,0,0,0,415,56,,"Portfolio forecast WAPE was 50.31% against realized demand. Lost 255 sales units across the portfolio. Carried 72 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",57,6,batch_057,Batch market 057
2,Team 02,Premium Quality,2,1,0,0,0,200,253.94,53.94,53.94,0.2124,219,173.69,200,60,286,20.98,44.99,0.0084,58,253.94,58,195,24,0,0,0.2087,10074.0,9717.84,4214.4,0.0,21.98,240.0,720.0,2500.0,44.0,300.0,1000.0,0.0,28850.77,2000.0,False,17458.22,-7384.22,-66.9,44.71,2.0,0.0,0,60,0,60,216,24,,"Portfolio forecast WAPE was 21.24% against realized demand. Lost 195 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",57,6,batch_057,Batch market 057
2,Team 03,Sponsorship Growth,3,1,0,0,0,283,345.47,62.47,79.05,0.2288,103,146.88,278,278,346,80.35,44.3,0.026,269,345.47,269,75,28,0,28,0.7203,39511.5,11695.2,16006.48,56.0,314.56,280.0,720.0,9000.0,308.0,3340.4,7000.0,0.0,45947.33,14000.0,False,38380.24,1131.26,42.73,51.78,2.0,7.27,0,42,264,278,264,28,,"Portfolio forecast WAPE was 22.88% against realized demand. Lost 75 sales units across the portfolio. Carried 28 backlog units into next round. Used $7,000.00 of planned borrowing.",57,6,batch_057,Batch market 057
2,Team 04,Engineering Challenger,2,1,0,0,0,151,252.54,101.54,101.54,0.4021,137,168.1,164,126,293,43.0,42.54,0.0076,124,252.54,124,128,9,0,0,0.4741,20844.72,5700.36,7248.21,0.0,42.28,90.0,0.0,750.0,0.0,0.0,0.0,0.0,45266.31,0.0,False,13830.85,7013.87,63.34,39.05,2.0,0.0,0,126,0,126,134,9,,Portfolio forecast WAPE was 40.21% against realized demand. Lost 128 sales units across the portfolio. Carried 9 backlog units into next round.,57,6,batch_057,Batch market 057
2,Team 05,Low-Cost Volume,3,1,0,0,0,550,279.88,-270.12,270.12,0.9651,154,90.23,466,0,533,0.0,31.35,0.1795,0,279.88,128,55,99,0,0,0.4509,11549.76,18998.1,0.0,0.0,335.93,990.0,3600.0,4000.0,440.0,3000.0,10000.0,0.0,11775.06,20000.0,True,28364.03,-16814.27,-60.81,13.16,1.33,13.45,128,0,0,0,606,4,,"Portfolio forecast WAPE was 96.51% against realized demand. Lost 55 sales units across the portfolio. Carried 99 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",57,6,batch_057,Batch market 057
2,Team 06,Community / Club,3,1,0,0,0,247,339.04,92.04,92.04,0.2715,110,135.17,252,252,327,77.06,39.61,0.0143,247,339.04,248,90,20,5,48,0.6907,33521.04,9981.72,12385.2,126.0,159.92,200.0,1080.0,3000.0,0.0,2345.07,0.0,0.0,35709.08,0.0,False,26932.84,6588.2,44.33,48.56,1.67,28.22,6,48,252,252,252,20,,Portfolio forecast WAPE was 27.15% against realized demand. Lost 90 sales units across the portfolio. Carried 20 backlog units into next round.,57,6,batch_057,Batch market 057
3,Team 01,Community / Club,3,1,0,0,0,362,295.53,-66.47,157.61,0.5333,366,0.0,335,0,390,0.0,32.14,0.1159,0,295.53,0,294,72,0,0,0.0,0.0,13338.1,0.0,0.0,0.0,720.0,1944.0,1500.0,231.0,1895.11,3500.0,2134.04,0.0,12634.04,True,17733.1,-17733.1,0.0,0.0,1.67,23.24,0,0,0,0,415,72,,"Portfolio forecast WAPE was 53.33% against realized demand. Lost 294 sales units across the portfolio. Carried 72 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $2,134.04 to cover a cash shortfall. Liquidity stress flagged this round.",57,6,batch_057,Batch market 057
3,Team 02,Premium Quality,2,1,0,0,0,200,252.09,52.09,52.09,0.2066,77,174.04,200,200,296,67.57,45.93,0.0074,198,252.09,198,53,24,0,16,0.7172,34460.0,9920.88,12885.0,32.0,65.64,240.0,720.0,2500.0,66.0,1184.88,1000.0,0.0,37881.25,3000.0,False,26429.52,8030.48,58.53,40.61,2.0,9.83,0,0,216,200,216,24,,"Portfolio forecast WAPE was 20.66% against realized demand. Lost 53 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",57,6,batch_057,Batch market 057
3,Team 03,Sponsorship Growth,3,1,1,0,0,283,361.91,78.91,78.91,0.218,119,146.88,278,278,356,78.09,45.23,0.0255,269,361.91,269,91,28,0,14,0.6899,39511.5,11940.72,16313.78,28.0,308.08,280.0,720.0,9000.0,462.0,3783.22,7000.0,0.0,53406.25,21000.0,True,39052.58,458.92,40.7,43.55,2.0,14.57,0,28,264,278,264,28,,"Portfolio forecast WAPE was 21.80% against realized demand. Lost 91 sales units across the portfolio. Carried 28 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",57,6,batch_057,Batch market 057
3,Team 04,Engineering Challenger,2,1,0,0,0,151,256.25,105.25,105.25,0.4107,132,167.94,164,134,293,45.73,43.43,0.0067,132,256.25,132,123,9,0,0,0.4976,22167.66,5819.62,7846.74,0.0,39.89,90.0,0.0,750.0,0.0,0.0,0.0,0.0,52887.72,0.0,False,14546.25,7621.41,64.1,26.77,2.0,8.46,0,0,134,134,134,9,,Portfolio forecast WAPE was 41.07% against realized demand. Lost 123 sales units across the portfolio. Carried 9 backlog units into next round.,57,6,batch_057,Batch market 057
3,Team 05,Low-Cost Volume,3,1,0,0,0,550,290.79,-259.21,259.21,0.8914,81,98.48,466,466,583,79.93,32.01,0.0588,437,290.79,308,0,81,129,140,0.7902,30333.12,19398.06,21546.29,1054.0,822.89,810.0,3600.0,4000.0,660.0,19075.22,10000.0,0.0,216.94,30000.0,True,51891.24,-21558.12,-37.12,5.88,1.33,12.81,0,0,606,466,606,99,,"Portfolio forecast WAPE was 89.14% against realized demand. Carried 81 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",57,6,batch_057,Batch market 057
3,Team 06,Community / Club,3,1,0,0,0,247,371.42,124.42,124.42,0.335,138,134.77,252,252,342,73.68,40.44,0.0143,247,371.42,252,118,20,0,48,0.6438,33961.68,10190.88,12617.31,96.0,162.43,200.0,1080.0,3000.0,0.0,1941.12,0.0,0.0,42324.14,0.0,False,27346.62,6615.06,43.62,40.58,1.67,30.91,5,48,252,252,252,20,,Portfolio forecast WAPE was 33.50% against realized demand. Lost 118 sales units across the portfolio. Carried 20 backlog units into next round.,57,6,batch_057,Batch market 057
4,Team 01,Community / Club,3,1,0,0,0,353,324.07,-28.93,123.21,0.3802,95,111.7,326,326,417,78.18,32.8,0.0366,313,324.07,300,24,71,13,89,0.7574,33508.64,13251.2,16591.87,256.0,489.74,710.0,1944.0,1500.0,354.95,6427.34,3500.0,0.0,1910.88,16134.04,True,35097.76,-1589.12,10.59,0.0,1.67,17.19,0,0,415,326,404,72,,"Portfolio forecast WAPE was 38.02% against realized demand. Lost 24 sales units across the portfolio. Carried 71 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",57,6,batch_057,Batch market 057
4,Team 02,Premium Quality,2,1,0,0,0,200,257.3,57.3,57.3,0.2227,83,174.04,200,200,306,65.36,46.88,0.005,198,257.3,198,59,24,0,32,0.7039,34460.0,10126.08,13122.9,64.0,44.55,240.0,720.0,2500.0,88.0,2100.16,1000.0,0.0,46435.72,4000.0,False,26905.53,7554.47,56.4,36.27,2.0,6.49,0,16,216,200,216,24,,"Portfolio forecast WAPE was 22.27% against realized demand. Lost 59 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",57,6,batch_057,Batch market 057
4,Team 03,Sponsorship Growth,3,0,0,1,1,283,401.4,118.4,118.4,0.295,156,147.17,278,278,366,75.96,46.16,0.0273,269,401.4,269,128,28,0,0,0.6294,39589.2,12186.24,16622.8,0.0,330.13,280.0,720.0,0,616.0,4200.0,7000.0,0.0,69240.28,28000.0,True,30755.17,8834.03,38.85,32.92,2.33,17.26,0,14,264,278,264,26,"Launched Team 03 NextGen into slot C, replacing Court Wave","Launched Team 03 NextGen into slot C, replacing Court Wave Portfolio forecast WAPE was 29.50% against realized demand. Lost 128 sales units across the portfolio. Carried 28 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",57,6,batch_057,Batch market 057
4,Team 04,Engineering Challenger,2,1,0,0,0,151,255.97,104.97,104.97,0.4101,132,167.94,164,134,293,45.73,44.32,0.005,132,255.97,132,123,9,0,0,0.4982,22167.66,5938.88,7992.06,0.0,29.7,90.0,0.0,750.0,0.0,0.0,0.0,0.0,60254.74,0.0,False,14800.64,7367.02,62.17,14.71,2.0,5.41,0,0,134,134,134,9,,Portfolio forecast WAPE was 41.01% against realized demand. Lost 123 sales units across the portfolio. Carried 9 backlog units into next round.,57,6,batch_057,Batch market 057
4,Team 05,Low-Cost Volume,3,1,0,0,0,534,284.42,-249.58,249.58,0.8775,88,99.71,453,453,633,71.56,32.67,0.0584,424,284.42,276,0,88,277,293,0.7553,27521.28,19242.63,21431.31,2248.0,720.5,880.0,3600.0,4000.0,880.0,40016.33,10000.0,15264.22,0.0,55264.22,True,53002.44,-25481.16,-50.27,0.0,1.33,9.61,129,140,606,453,589,81,,"Portfolio forecast WAPE was 87.75% against realized demand. Carried 88 backlog units into next round. Used $10,000.00 of planned borrowing. Auto-borrowed $15,264.22 to cover a cash shortfall. Liquidity stress flagged this round.",57,6,batch_057,Batch market 057
4,Team 06,Community / Club,3,1,0,0,1,240,361.85,121.85,121.85,0.3367,140,136.0,245,245,357,68.63,41.27,0.0121,240,361.85,240,122,18,0,55,0.6285,32639.76,10111.15,12514.3,110.0,130.59,180.0,1080.0,3000.0,0.0,2269.85,0.0,0.0,47837.86,0.0,False,27126.04,5513.72,41.18,32.33,1.67,20.15,0,48,252,245,245,20,,Portfolio forecast WAPE was 33.67% against realized demand. Lost 122 sales units across the portfolio. Carried 18 backlog units into next round.,57,6,batch_057,Batch market 057
1,Team 01,Premium Quality,2,1,0,0,0,200,176.11,-23.89,23.89,0.1357,0,174.89,200,200,276,72.46,39.74,0.005,198,176.11,175,0,0,23,60,0.9937,30606.0,8583.84,11323.2,258.0,39.37,0.0,720.0,2500.0,22.0,4750.59,1000.0,0.0,33743.59,1000.0,False,23446.41,7159.59,60.91,70.47,2.0,0.0,0,260,0,200,216,0,,"Portfolio forecast WAPE was 13.57% against realized demand. Used $1,000.00 of planned borrowing.",58,9,batch_058,Batch market 058
1,Team 02,Sponsorship Growth,3,1,0,0,0,283,252.21,-30.79,61.15,0.2425,18,148.87,278,278,336,82.74,39.13,0.019,272,252.21,233,0,18,39,42,0.9238,34687.8,10330.32,14294.27,318.0,199.7,180.0,720.0,9000.0,154.0,6224.84,7000.0,0.0,35675.51,7000.0,False,35196.29,-508.49,42.33,63.31,2.0,0.0,0,320,0,278,264,0,,"Portfolio forecast WAPE was 24.25% against realized demand. Carried 18 backlog units into next round. Used $7,000.00 of planned borrowing.",58,9,batch_058,Batch market 058
1,Team 03,Engineering Challenger,2,1,0,0,0,151,175.92,24.92,26.6,0.1512,20,168.79,164,164,293,55.97,37.57,0.005,162,175.92,155,11,9,7,126,0.8811,26163.0,5034.38,8410.98,294.0,34.88,90.0,0.0,750.0,0.0,5355.82,0.0,0.0,38692.76,0.0,False,14614.24,11548.76,81.82,59.3,2.0,0.0,0,290,0,164,134,0,,Portfolio forecast WAPE was 15.12% against realized demand. Lost 11 sales units across the portfolio. Carried 9 backlog units into next round.,58,9,batch_058,Batch market 058
1,Team 04,Low-Cost Volume,3,1,0,0,0,550,201.2,-348.8,348.8,1.7336,0,99.12,466,420,483,86.96,27.69,0.0519,396,201.2,199,0,0,197,0,0.9891,19724.16,16780.14,17130.06,1182.0,470.44,0.0,3600.0,4000.0,220.0,14989.74,10000.0,0.0,15573.52,10000.0,True,43382.64,-23658.48,-73.65,46.26,1.33,9.54,0,420,0,420,606,0,,"Portfolio forecast WAPE was 173.36% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",58,9,batch_058,Batch market 058
1,Team 05,Community / Club,3,1,0,0,0,247,244.16,-2.84,50.58,0.2072,23,138.33,252,252,312,80.77,34.99,0.0076,249,244.16,219,3,20,30,48,0.897,30294.0,8817.48,11090.35,276.0,74.3,200.0,1080.0,3000.0,0.0,4049.5,0.0,0.0,28795.87,0.0,False,24538.13,5755.87,47.09,61.93,1.67,11.46,0,300,0,252,252,0,,Portfolio forecast WAPE was 20.72% against realized demand. Lost 3 sales units across the portfolio. Carried 20 backlog units into next round.,58,9,batch_058,Batch market 058
1,Team 06,Premium Quality,2,1,0,0,0,263,177.01,-85.99,85.99,0.4858,0,153.24,244,244,291,83.85,35.62,0.0074,242,177.01,176,0,0,66,16,0.9943,26970.24,10792.86,13805.04,428.0,58.96,0.0,1656.0,1500.0,77.0,7179.99,3500.0,0.0,27736.38,3500.0,False,28317.86,-1347.62,13.14,70.2,2.0,0.0,0,260,0,244,303,0,,"Portfolio forecast WAPE was 48.58% against realized demand. Used $3,500.00 of planned borrowing.",58,9,batch_058,Batch market 058
