round_number,team_name,product_id,slot_name,product_name,forecast_units,actual_demand_units,actual_sales_units,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,run_id,team_count,market_scenario,market_label
4,Team 03,team_03_A,A,Momentum Edge,108,192.07,103,84.07,84.07,0.7784,0.4377,43,4,batch_043,Batch market 043
4,Team 03,team_03_B,B,Rise Power,76,180.3,73,104.3,104.3,1.3723,0.5785,43,4,batch_043,Batch market 043
4,Team 03,team_03_C,C,Court Wave,99,203.67,94,104.67,104.67,1.0573,0.5139,43,4,batch_043,Batch market 043
4,Team 04,team_04_A,A,Vector X,68,176.06,59,108.06,108.06,1.5891,0.6138,43,4,batch_043,Batch market 043
4,Team 04,team_04_B,B,Axis Control,83,185.6,73,102.6,102.6,1.2361,0.5528,43,4,batch_043,Batch market 043
4,Team 04,team_04_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,43,4,batch_043,Batch market 043
1,Team 01,team_01_A,A,Starter Pop,121,161.12,124,40.12,40.12,0.3316,0.249,44,5,batch_044,Batch market 044
1,Team 01,team_01_B,B,Club Value,106,104.07,104,-1.93,1.93,-0.0182,0.0185,44,5,batch_044,Batch market 044
1,Team 01,team_01_C,C,Flex Edge,72,144.81,73,72.81,72.81,1.0112,0.5028,44,5,batch_044,Batch market 044
1,Team 02,team_02_A,A,Club Control,153,182.21,117,29.21,29.21,0.1909,0.1603,44,5,batch_044,Batch market 044
1,Team 02,team_02_B,B,Court Starter,132,111.95,100,-20.05,20.05,-0.1519,0.1791,44,5,batch_044,Batch market 044
1,Team 02,team_02_C,C,Club Spin,98,167.89,75,69.89,69.89,0.7132,0.4163,44,5,batch_044,Batch market 044
1,Team 03,team_03_A,A,Elite Spin Pro,85,152.16,86,67.16,67.16,0.7901,0.4414,44,5,batch_044,Batch market 044
1,Team 03,team_03_B,B,Control Tour,95,155.96,96,60.96,60.96,0.6417,0.3909,44,5,batch_044,Batch market 044
1,Team 03,team_03_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,44,5,batch_044,Batch market 044
1,Team 04,team_04_A,A,Momentum Edge,158,153.54,117,-4.46,4.46,-0.0282,0.029,44,5,batch_044,Batch market 044
1,Team 04,team_04_B,B,Rise Power,112,158.67,82,46.67,46.67,0.4167,0.2942,44,5,batch_044,Batch market 044
1,Team 04,team_04_C,C,Court Wave,145,150.62,107,5.62,5.62,0.0388,0.0373,44,5,batch_044,Batch market 044
1,Team 05,team_05_A,A,Vector X,90,165.25,89,75.25,75.25,0.8361,0.4554,44,5,batch_044,Batch market 044
1,Team 05,team_05_B,B,Axis Control,110,152.74,109,42.74,42.74,0.3885,0.2798,44,5,batch_044,Batch market 044
1,Team 05,team_05_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,44,5,batch_044,Batch market 044
2,Team 01,team_01_A,A,Starter Pop,121,167.04,124,46.04,46.04,0.3805,0.2756,44,5,batch_044,Batch market 044
2,Team 01,team_01_B,B,Club Value,106,107.77,107,1.77,1.77,0.0167,0.0164,44,5,batch_044,Batch market 044
2,Team 01,team_01_C,C,Flex Edge,72,161.91,74,89.91,89.91,1.2487,0.5553,44,5,batch_044,Batch market 044
2,Team 02,team_02_A,A,Club Control,153,142.73,127,-10.27,10.27,-0.0671,0.072,44,5,batch_044,Batch market 044
2,Team 02,team_02_B,B,Court Starter,132,120.91,109,-11.09,11.09,-0.084,0.0917,44,5,batch_044,Batch market 044
2,Team 02,team_02_C,C,Club Spin,98,209.32,81,111.32,111.32,1.1359,0.5318,44,5,batch_044,Batch market 044
2,Team 03,team_03_A,A,Elite Spin Pro,85,169.84,86,84.84,84.84,0.9981,0.4995,44,5,batch_044,Batch market 044
2,Team 03,team_03_B,B,Control Tour,95,161.85,96,66.85,66.85,0.7037,0.4131,44,5,batch_044,Batch market 044
2,Team 03,team_03_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,44,5,batch_044,Batch market 044
2,Team 04,team_04_A,A,Momentum Edge,158,157.91,0,-0.09,0.09,-0.0006,0.0006,44,5,batch_044,Batch market 044
2,Team 04,team_04_B,B,Rise Power,112,149.05,0,37.05,37.05,0.3308,0.2486,44,5,batch_044,Batch market 044
2,Team 04,team_04_C,C,Court Wave,145,112.68,0,-32.32,32.32,-0.2229,0.2868,44,5,batch_044,Batch market 044
2,Team 05,team_05_A,A,Vector X,90,171.97,89,81.97,81.97,0.9108,0.4767,44,5,batch_044,Batch market 044
2,Team 05,team_05_B,B,Axis Control,110,172.02,109,62.02,62.02,0.5639,0.3606,44,5,batch_044,Batch market 044
2,Team 05,team_05_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,44,5,batch_044,Batch market 044
3,Team 01,team_01_A,A,Starter Pop,121,144.13,116,23.13,23.13,0.1912,0.1605,44,5,batch_044,Batch market 044
3,Team 01,team_01_B,B,Club Value,106,119.34,109,13.34,13.34,0.1259,0.1118,44,5,batch_044,Batch market 044
3,Team 01,team_01_C,C,Flex Edge,72,175.31,69,103.31,103.31,1.4349,0.5893,44,5,batch_044,Batch market 044
3,Team 02,team_02_A,A,Club Control,153,150.7,127,-2.3,2.3,-0.0151,0.0153,44,5,batch_044,Batch market 044
3,Team 02,team_02_B,B,Court Starter,132,127.39,109,-4.61,4.61,-0.0349,0.0362,44,5,batch_044,Batch market 044
3,Team 02,team_02_C,C,Club Spin,98,221.01,81,123.01,123.01,1.2552,0.5566,44,5,batch_044,Batch market 044
3,Team 03,team_03_A,A,Elite Spin Pro,85,191.66,86,106.66,106.66,1.2549,0.5565,44,5,batch_044,Batch market 044
3,Team 03,team_03_B,B,Control Tour,95,136.55,96,41.55,41.55,0.4374,0.3043,44,5,batch_044,Batch market 044
3,Team 03,team_03_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,44,5,batch_044,Batch market 044
3,Team 04,team_04_A,A,Momentum Edge,158,183.73,141,25.73,25.73,0.1629,0.1401,44,5,batch_044,Batch market 044
3,Team 04,team_04_B,B,Rise Power,112,131.79,100,19.79,19.79,0.1767,0.1502,44,5,batch_044,Batch market 044
3,Team 04,team_04_C,C,Court Wave,145,126.49,128,-18.51,18.51,-0.1276,0.1463,44,5,batch_044,Batch market 044
3,Team 05,team_05_A,A,Vector X,90,148.0,89,58.0,58.0,0.6444,0.3919,44,5,batch_044,Batch market 044
3,Team 05,team_05_B,B,Axis Control,110,192.89,109,82.89,82.89,0.7535,0.4297,44,5,batch_044,Batch market 044
3,Team 05,team_05_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,44,5,batch_044,Batch market 044
4,Team 01,team_01_A,A,Starter Pop,121,167.12,105,46.12,46.12,0.3811,0.276,44,5,batch_044,Batch market 044
4,Team 01,team_01_B,B,Club Value,98,112.52,84,14.52,14.52,0.1481,0.129,44,5,batch_044,Batch market 044
4,Team 01,team_01_C,C,Flex Edge,72,161.57,62,89.57,89.57,1.244,0.5544,44,5,batch_044,Batch market 044
4,Team 02,team_02_A,A,Club Control,153,170.66,127,17.66,17.66,0.1154,0.1035,44,5,batch_044,Batch market 044
4,Team 02,team_02_B,B,Court Starter,122,124.06,100,2.06,2.06,0.0169,0.0166,44,5,batch_044,Batch market 044
4,Team 02,team_02_C,C,Club Spin,98,196.83,81,98.83,98.83,1.0084,0.5021,44,5,batch_044,Batch market 044
4,Team 03,team_03_A,A,Elite Spin Pro,85,183.01,86,98.01,98.01,1.1531,0.5355,44,5,batch_044,Batch market 044
4,Team 03,team_03_B,B,Control Tour,95,152.41,96,57.41,57.41,0.6043,0.3767,44,5,batch_044,Batch market 044
4,Team 03,team_03_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,44,5,batch_044,Batch market 044
4,Team 04,team_04_A,A,Momentum Edge,158,171.83,141,13.83,13.83,0.0876,0.0805,44,5,batch_044,Batch market 044
4,Team 04,team_04_B,B,Rise Power,112,153.46,100,41.46,41.46,0.3702,0.2702,44,5,batch_044,Batch market 044
4,Team 04,team_04_C,C,Court Wave,145,151.12,128,6.12,6.12,0.0422,0.0405,44,5,batch_044,Batch market 044
4,Team 05,team_05_A,A,Vector X,90,170.58,89,80.58,80.58,0.8953,0.4724,44,5,batch_044,Batch market 044
4,Team 05,team_05_B,B,Axis Control,110,177.84,109,67.84,67.84,0.6167,0.3815,44,5,batch_044,Batch market 044
4,Team 05,team_05_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,44,5,batch_044,Batch market 044
1,Team 01,team_01_A,A,Momentum Edge,120,64.3,64,-55.7,55.7,-0.4642,0.8664,45,7,batch_045,Batch market 045
1,Team 01,team_01_B,B,Rise Power,85,69.33,69,-15.67,15.67,-0.1844,0.226,45,7,batch_045,Batch market 045
1,Team 01,team_01_C,C,Court Wave,110,64.53,64,-45.47,45.47,-0.4134,0.7046,45,7,batch_045,Batch market 045
1,Team 02,team_02_A,A,Vector X,81,73.83,73,-7.17,7.17,-0.0885,0.0971,45,7,batch_045,Batch market 045
1,Team 02,team_02_B,B,Axis Control,99,64.82,64,-34.18,34.18,-0.3453,0.5274,45,7,batch_045,Batch market 045
1,Team 02,team_02_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,45,7,batch_045,Batch market 045
1,Team 03,team_03_A,A,Starter Pop,121,68.29,68,-52.71,52.71,-0.4356,0.7718,45,7,batch_045,Batch market 045
1,Team 03,team_03_B,B,Club Value,106,43.95,43,-62.05,62.05,-0.5854,1.4118,45,7,batch_045,Batch market 045
1,Team 03,team_03_C,C,Flex Edge,72,59.76,59,-12.24,12.24,-0.1699,0.2047,45,7,batch_045,Batch market 045
1,Team 04,team_04_A,A,Club Control,153,75.26,75,-77.74,77.74,-0.5081,1.033,45,7,batch_045,Batch market 045
1,Team 04,team_04_B,B,Court Starter,132,47.25,47,-84.75,84.75,-0.6421,1.7937,45,7,batch_045,Batch market 045
1,Team 04,team_04_C,C,Club Spin,98,69.85,69,-28.15,28.15,-0.2872,0.4029,45,7,batch_045,Batch market 045
1,Team 05,team_05_A,A,Elite Spin Pro,85,67.42,67,-17.58,17.58,-0.2068,0.2607,45,7,batch_045,Batch market 045
1,Team 05,team_05_B,B,Control Tour,95,69.52,69,-25.48,25.48,-0.2682,0.3665,45,7,batch_045,Batch market 045
1,Team 05,team_05_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,45,7,batch_045,Batch market 045
1,Team 06,team_06_A,A,Momentum Edge,158,63.47,63,-94.53,94.53,-0.5983,1.4894,45,7,batch_045,Batch market 045
1,Team 06,team_06_B,B,Rise Power,112,67.63,67,-44.37,44.37,-0.3962,0.6562,45,7,batch_045,Batch market 045
1,Team 06,team_06_C,C,Court Wave,145,64.09,64,-80.91,80.91,-0.558,1.2624,45,7,batch_045,Batch market 045
1,Team 07,team_07_A,A,Vector X,90,73.34,73,-16.66,16.66,-0.1851,0.2272,45,7,batch_045,Batch market 045
1,Team 07,team_07_B,B,Axis Control,110,65.37,65,-44.63,44.63,-0.4058,0.6828,45,7,batch_045,Batch market 045
1,Team 07,team_07_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,45,7,batch_045,Batch market 045
2,Team 01,team_01_A,A,Momentum Edge,120,74.08,53,-45.92,45.92,-0.3826,0.6198,45,7,batch_045,Batch market 045
2,Team 01,team_01_B,B,Rise Power,85,70.33,13,-14.67,14.67,-0.1726,0.2086,45,7,batch_045,Batch market 045
2,Team 01,team_01_C,C,Court Wave,110,53.55,43,-56.45,56.45,-0.5131,1.054,45,7,batch_045,Batch market 045
2,Team 02,team_02_A,A,Vector X,81,76.66,76,-4.34,4.34,-0.0536,0.0566,45,7,batch_045,Batch market 045
2,Team 02,team_02_B,B,Axis Control,99,72.83,72,-26.17,26.17,-0.2643,0.3593,45,7,batch_045,Batch market 045
2,Team 02,team_02_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,45,7,batch_045,Batch market 045
2,Team 03,team_03_A,A,Starter Pop,121,70.12,70,-50.88,50.88,-0.4205,0.7256,45,7,batch_045,Batch market 045
2,Team 03,team_03_B,B,Club Value,106,45.11,45,-60.89,60.89,-0.5744,1.3499,45,7,batch_045,Batch market 045
2,Team 03,team_03_C,C,Flex Edge,72,66.22,35,-5.78,5.78,-0.0803,0.0873,45,7,batch_045,Batch market 045
2,Team 04,team_04_A,A,Club Control,153,58.44,41,-94.56,94.56,-0.618,1.618,45,7,batch_045,Batch market 045
2,Team 04,team_04_B,B,Court Starter,132,50.62,50,-81.38,81.38,-0.6165,1.6079,45,7,batch_045,Batch market 045
2,Team 04,team_04_C,C,Club Spin,98,79.99,5,-18.01,18.01,-0.1837,0.2251,45,7,batch_045,Batch market 045
2,Team 05,team_05_A,A,Elite Spin Pro,85,75.42,75,-9.58,9.58,-0.1127,0.127,45,7,batch_045,Batch market 045
2,Team 05,team_05_B,B,Control Tour,95,72.23,72,-22.77,22.77,-0.2396,0.3152,45,7,batch_045,Batch market 045
2,Team 05,team_05_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,45,7,batch_045,Batch market 045
2,Team 06,team_06_A,A,Momentum Edge,158,72.58,53,-85.42,85.42,-0.5406,1.1769,45,7,batch_045,Batch market 045
2,Team 06,team_06_B,B,Rise Power,112,68.03,15,-43.97,43.97,-0.3926,0.6464,45,7,batch_045,Batch market 045
2,Team 06,team_06_C,C,Court Wave,145,53.01,42,-91.99,91.99,-0.6344,1.7354,45,7,batch_045,Batch market 045
2,Team 07,team_07_A,A,Vector X,90,76.14,55,-13.86,13.86,-0.154,0.182,45,7,batch_045,Batch market 045
2,Team 07,team_07_B,B,Axis Control,110,73.62,73,-36.38,36.38,-0.3307,0.4942,45,7,batch_045,Batch market 045
2,Team 07,team_07_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,45,7,batch_045,Batch market 045
3,Team 01,team_01_A,A,Momentum Edge,120,84.66,93,-35.34,35.34,-0.2945,0.4175,45,7,batch_045,Batch market 045
3,Team 01,team_01_B,B,Rise Power,85,64.46,82,-20.54,20.54,-0.2416,0.3186,45,7,batch_045,Batch market 045
3,Team 01,team_01_C,C,Court Wave,110,58.64,62,-51.36,51.36,-0.4669,0.876,45,7,batch_045,Batch market 045
3,Team 02,team_02_A,A,Vector X,81,69.64,69,-11.36,11.36,-0.1403,0.1632,45,7,batch_045,Batch market 045
3,Team 02,team_02_B,B,Axis Control,99,86.31,86,-12.69,12.69,-0.1282,0.147,45,7,batch_045,Batch market 045
3,Team 02,team_02_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,45,7,batch_045,Batch market 045
3,Team 03,team_03_A,A,Starter Pop,121,62.75,62,-58.25,58.25,-0.4814,0.9284,45,7,batch_045,Batch market 045
3,Team 03,team_03_B,B,Club Value,106,51.82,51,-54.18,54.18,-0.5111,1.0454,45,7,batch_045,Batch market 045
3,Team 03,team_03_C,C,Flex Edge,72,74.37,60,2.37,2.37,0.033,0.0319,45,7,batch_045,Batch market 045
3,Team 04,team_04_A,A,Club Control,153,62.2,75,-90.8,90.8,-0.5934,1.4597,45,7,batch_045,Batch market 045
3,Team 04,team_04_B,B,Court Starter,132,53.75,53,-78.25,78.25,-0.5928,1.456,45,7,batch_045,Batch market 045
3,Team 04,team_04_C,C,Club Spin,98,91.94,81,-6.06,6.06,-0.0619,0.0659,45,7,batch_045,Batch market 045
3,Team 05,team_05_A,A,Elite Spin Pro,85,90.17,90,5.17,5.17,0.0609,0.0574,45,7,batch_045,Batch market 045
3,Team 05,team_05_B,B,Control Tour,95,64.45,64,-30.55,30.55,-0.3216,0.474,45,7,batch_045,Batch market 045
3,Team 05,team_05_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,45,7,batch_045,Batch market 045
3,Team 06,team_06_A,A,Momentum Edge,158,71.62,0,-86.38,86.38,-0.5467,1.2059,45,7,batch_045,Batch market 045
3,Team 06,team_06_B,B,Rise Power,112,52.95,0,-59.05,59.05,-0.5272,1.1152,45,7,batch_045,Batch market 045
3,Team 06,team_06_C,C,Court Wave,145,50.69,0,-94.31,94.31,-0.6504,1.8606,45,7,batch_045,Batch market 045
3,Team 07,team_07_A,A,Vector X,90,68.84,89,-21.16,21.16,-0.2351,0.3074,45,7,batch_045,Batch market 045
3,Team 07,team_07_B,B,Axis Control,110,86.75,86,-23.25,23.25,-0.2114,0.2681,45,7,batch_045,Batch market 045
3,Team 07,team_07_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,45,7,batch_045,Batch market 045
4,Team 01,team_01_A,A,Momentum Edge,120,73.17,73,-46.83,46.83,-0.3903,0.6401,45,7,batch_045,Batch market 045
4,Team 01,team_01_B,B,Rise Power,85,70.46,77,-14.54,14.54,-0.171,0.2063,45,7,batch_045,Batch market 045
4,Team 01,team_01_C,C,Court Wave,110,63.82,63,-46.18,46.18,-0.4198,0.7236,45,7,batch_045,Batch market 045
4,Team 02,team_02_A,A,Vector X,81,71.72,71,-9.28,9.28,-0.1146,0.1294,45,7,batch_045,Batch market 045
4,Team 02,team_02_B,B,Axis Control,99,72.17,72,-26.83,26.83,-0.271,0.3718,45,7,batch_045,Batch market 045
4,Team 02,team_02_C,C,Team 02 NextGen,0,83.7,0,83.7,83.7,83.6965,1.0,45,7,batch_045,Batch market 045
4,Team 03,team_03_A,A,Starter Pop,121,66.43,66,-54.57,54.57,-0.451,0.8216,45,7,batch_045,Batch market 045
4,Team 03,team_03_B,B,Club Value,98,44.63,44,-53.37,53.37,-0.5446,1.1958,45,7,batch_045,Batch market 045
4,Team 03,team_03_C,C,Flex Edge,72,64.06,62,-7.94,7.94,-0.1103,0.124,45,7,batch_045,Batch market 045
4,Team 04,team_04_A,A,Club Control,153,65.71,65,-87.29,87.29,-0.5705,1.3283,45,7,batch_045,Batch market 045
4,Team 04,team_04_B,B,Court Starter,122,47.73,47,-74.27,74.27,-0.6088,1.5559,45,7,batch_045,Batch market 045
4,Team 04,team_04_C,C,Club Spin,98,76.28,81,-21.72,21.72,-0.2217,0.2848,45,7,batch_045,Batch market 045
4,Team 05,team_05_A,A,Elite Spin Pro,85,81.97,81,-3.03,3.03,-0.0357,0.037,45,7,batch_045,Batch market 045
4,Team 05,team_05_B,B,Control Tour,95,68.4,68,-26.6,26.6,-0.28,0.3888,45,7,batch_045,Batch market 045
4,Team 05,team_05_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,45,7,batch_045,Batch market 045
4,Team 06,team_06_A,A,Momentum Edge,158,64.59,93,-93.41,93.41,-0.5912,1.446,45,7,batch_045,Batch market 045
4,Team 06,team_06_B,B,Rise Power,112,59.87,93,-52.13,52.13,-0.4654,0.8706,45,7,batch_045,Batch market 045
4,Team 06,team_06_C,C,Court Wave,145,57.14,77,-87.86,87.86,-0.6059,1.5376,45,7,batch_045,Batch market 045
4,Team 07,team_07_A,A,Vector X,90,75.4,75,-14.6,14.6,-0.1622,0.1936,45,7,batch_045,Batch market 045
4,Team 07,team_07_B,B,Axis Control,110,75.75,75,-34.25,34.25,-0.3113,0.4521,45,7,batch_045,Batch market 045
4,Team 07,team_07_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,45,7,batch_045,Batch market 045
1,Team 01,team_01_A,A,Elite Spin Pro,125,142.08,115,17.08,17.08,0.1366,0.1202,46,6,batch_046,Batch market 046
1,Team 01,team_01_B,B,Control Tour,138,155.72,127,17.72,17.72,0.1284,0.1138,46,6,batch_046,Batch market 046
1,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,46,6,batch_046,Batch market 046
1,Team 02,team_02_A,A,Momentum Edge,120,138.42,117,18.42,18.42,0.1535,0.1331,46,6,batch_046,Batch market 046
1,Team 02,team_02_B,B,Rise Power,85,149.12,82,64.12,64.12,0.7544,0.43,46,6,batch_046,Batch market 046
1,Team 02,team_02_C,C,Court Wave,110,126.69,107,16.69,16.69,0.1517,0.1317,46,6,batch_046,Batch market 046
1,Team 03,team_03_A,A,Vector X,81,158.13,78,77.13,77.13,0.9523,0.4878,46,6,batch_046,Batch market 046
1,Team 03,team_03_B,B,Axis Control,99,137.8,96,38.8,38.8,0.392,0.2816,46,6,batch_046,Batch market 046
1,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,46,6,batch_046,Batch market 046
1,Team 04,team_04_A,A,Starter Pop,121,123.23,123,2.23,2.23,0.0184,0.0181,46,6,batch_046,Batch market 046
1,Team 04,team_04_B,B,Club Value,106,80.79,80,-25.21,25.21,-0.2378,0.312,46,6,batch_046,Batch market 046
1,Team 04,team_04_C,C,Flex Edge,72,124.58,73,52.58,52.58,0.7303,0.4221,46,6,batch_046,Batch market 046
1,Team 05,team_05_A,A,Club Control,153,159.13,117,6.13,6.13,0.0401,0.0385,46,6,batch_046,Batch market 046
1,Team 05,team_05_B,B,Court Starter,132,88.87,88,-43.13,43.13,-0.3268,0.4854,46,6,batch_046,Batch market 046
1,Team 05,team_05_C,C,Club Spin,98,147.65,75,49.65,49.65,0.5066,0.3363,46,6,batch_046,Batch market 046
1,Team 06,team_06_A,A,Elite Spin Pro,85,143.81,86,58.81,58.81,0.6918,0.4089,46,6,batch_046,Batch market 046
1,Team 06,team_06_B,B,Control Tour,95,146.97,96,51.97,51.97,0.5471,0.3536,46,6,batch_046,Batch market 046
1,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,46,6,batch_046,Batch market 046
2,Team 01,team_01_A,A,Elite Spin Pro,125,157.77,7,32.77,32.77,0.2622,0.2077,46,6,batch_046,Batch market 046
2,Team 01,team_01_B,B,Control Tour,138,160.36,7,22.36,22.36,0.162,0.1394,46,6,batch_046,Batch market 046
2,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,46,6,batch_046,Batch market 046
2,Team 02,team_02_A,A,Momentum Edge,120,169.92,117,49.92,49.92,0.416,0.2938,46,6,batch_046,Batch market 046
2,Team 02,team_02_B,B,Rise Power,85,168.77,82,83.77,83.77,0.9856,0.4964,46,6,batch_046,Batch market 046
2,Team 02,team_02_C,C,Court Wave,110,111.89,107,1.89,1.89,0.0172,0.0169,46,6,batch_046,Batch market 046
2,Team 03,team_03_A,A,Vector X,81,172.88,78,91.88,91.88,1.1343,0.5315,46,6,batch_046,Batch market 046
2,Team 03,team_03_B,B,Axis Control,99,163.27,96,64.27,64.27,0.6491,0.3936,46,6,batch_046,Batch market 046
2,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,46,6,batch_046,Batch market 046
2,Team 04,team_04_A,A,Starter Pop,121,135.34,125,14.34,14.34,0.1185,0.106,46,6,batch_046,Batch market 046
2,Team 04,team_04_B,B,Club Value,106,88.69,88,-17.31,17.31,-0.1633,0.1952,46,6,batch_046,Batch market 046
2,Team 04,team_04_C,C,Flex Edge,72,148.16,74,76.16,76.16,1.0578,0.5141,46,6,batch_046,Batch market 046
2,Team 05,team_05_A,A,Club Control,153,132.35,127,-20.65,20.65,-0.1349,0.156,46,6,batch_046,Batch market 046
2,Team 05,team_05_B,B,Court Starter,132,101.48,101,-30.52,30.52,-0.2312,0.3007,46,6,batch_046,Batch market 046
2,Team 05,team_05_C,C,Club Spin,98,195.34,81,97.34,97.34,0.9933,0.4983,46,6,batch_046,Batch market 046
2,Team 06,team_06_A,A,Elite Spin Pro,85,169.69,86,84.69,84.69,0.9964,0.4991,46,6,batch_046,Batch market 046
2,Team 06,team_06_B,B,Control Tour,95,161.08,96,66.08,66.08,0.6955,0.4102,46,6,batch_046,Batch market 046
2,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,46,6,batch_046,Batch market 046
3,Team 01,team_01_A,A,Elite Spin Pro,125,202.47,115,77.47,77.47,0.6198,0.3826,46,6,batch_046,Batch market 046
3,Team 01,team_01_B,B,Control Tour,138,152.26,127,14.26,14.26,0.1033,0.0936,46,6,batch_046,Batch market 046
3,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,46,6,batch_046,Batch market 046
3,Team 02,team_02_A,A,Momentum Edge,120,205.55,117,85.55,85.55,0.7129,0.4162,46,6,batch_046,Batch market 046
3,Team 02,team_02_B,B,Rise Power,85,156.1,83,71.1,71.1,0.8364,0.4555,46,6,batch_046,Batch market 046
3,Team 02,team_02_C,C,Court Wave,110,129.5,107,19.5,19.5,0.1773,0.1506,46,6,batch_046,Batch market 046
3,Team 03,team_03_A,A,Vector X,81,159.93,78,78.93,78.93,0.9744,0.4935,46,6,batch_046,Batch market 046
3,Team 03,team_03_B,B,Axis Control,99,197.13,96,98.13,98.13,0.9912,0.4978,46,6,batch_046,Batch market 046
3,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,46,6,batch_046,Batch market 046
3,Team 04,team_04_A,A,Starter Pop,121,126.37,117,5.37,5.37,0.0444,0.0425,46,6,batch_046,Batch market 046
3,Team 04,team_04_B,B,Club Value,106,106.32,106,0.32,0.32,0.003,0.003,46,6,batch_046,Batch market 046
3,Team 04,team_04_C,C,Flex Edge,72,173.39,69,101.39,101.39,1.4082,0.5847,46,6,batch_046,Batch market 046
3,Team 05,team_05_A,A,Club Control,153,151.12,127,-1.88,1.88,-0.0123,0.0124,46,6,batch_046,Batch market 046
3,Team 05,team_05_B,B,Court Starter,132,115.44,115,-16.56,16.56,-0.1254,0.1434,46,6,batch_046,Batch market 046
3,Team 05,team_05_C,C,Club Spin,98,223.08,81,125.08,125.08,1.2763,0.5607,46,6,batch_046,Batch market 046
3,Team 06,team_06_A,A,Elite Spin Pro,85,206.83,86,121.83,121.83,1.4333,0.589,46,6,batch_046,Batch market 046
3,Team 06,team_06_B,B,Control Tour,95,146.52,96,51.52,51.52,0.5423,0.3516,46,6,batch_046,Batch market 046
3,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,46,6,batch_046,Batch market 046
4,Team 01,team_01_A,A,Elite Spin Pro,125,196.79,115,71.79,71.79,0.5743,0.3648,46,6,batch_046,Batch market 046
4,Team 01,team_01_B,B,Control Tour,138,168.23,127,30.23,30.23,0.219,0.1797,46,6,batch_046,Batch market 046
4,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,46,6,batch_046,Batch market 046
4,Team 02,team_02_A,A,Momentum Edge,120,185.02,117,65.02,65.02,0.5419,0.3514,46,6,batch_046,Batch market 046
4,Team 02,team_02_B,B,Rise Power,85,183.03,83,98.03,98.03,1.1533,0.5356,46,6,batch_046,Batch market 046
4,Team 02,team_02_C,C,Court Wave,110,149.43,107,39.43,39.43,0.3585,0.2639,46,6,batch_046,Batch market 046
4,Team 03,team_03_A,A,Vector X,81,174.84,78,93.84,93.84,1.1585,0.5367,46,6,batch_046,Batch market 046
4,Team 03,team_03_B,B,Axis Control,99,169.14,96,70.14,70.14,0.7085,0.4147,46,6,batch_046,Batch market 046
4,Team 03,team_03_C,C,Team 03 NextGen,0,205.19,0,205.19,205.19,205.1924,1.0,46,6,batch_046,Batch market 046
4,Team 04,team_04_A,A,Starter Pop,121,143.71,105,22.71,22.71,0.1877,0.158,46,6,batch_046,Batch market 046
4,Team 04,team_04_B,B,Club Value,98,98.96,98,0.96,0.96,0.0098,0.0097,46,6,batch_046,Batch market 046
4,Team 04,team_04_C,C,Flex Edge,72,157.87,62,85.87,85.87,1.1927,0.5439,46,6,batch_046,Batch market 046
4,Team 05,team_05_A,A,Club Control,153,168.3,127,15.3,15.3,0.1,0.0909,46,6,batch_046,Batch market 046
