experiment_mode,scenario_id,scenario_name,round,team_name,strategy_archetype,operating_archetype,demand,actual_demand,forecast,planned_production,actual_production,units_sold,lost_sales,inventory,backlog,revenue,cost,profit,cash,debt,service_level,forecast_error,forecast_wape,defects,warranty_cost,capacity_used,effective_capacity,raw_material_inventory_end,innovation_investment,npd_investment,launched_products,retired_products,launch_events,interest_expense,working_capital_requirement,liquidity_stress,reputation,notes
calibrated,10,Cost Inflation,7,Team 01,Cash conservative,Community / Club,357.13,357.13,191,208,174,169,188,0,11,21593.4,17508.66,4084.74,67281.13,0.0,0.4578,166.13,0.4652,0.0212,161.39,57.43,303,0,750.0,750.0,0,0,,0.0,0.0,FALSE,4.07,Portfolio forecast WAPE was 46.52% against realized demand. Lost 188 sales units across the portfolio. Carried 11 backlog units into next round.
calibrated,10,Cost Inflation,7,Team 02,Balanced S&OP,Engineering Challenger,265.43,265.43,184,184,184,198,68,0,22,32372.0,27285.18,5086.82,66498.27,7000.0,0.6865,81.43,0.3068,0.005,44.55,48.55,379,201,2500.0,2500.0,0,0,,154.0,11264.82,TRUE,65.19,"Portfolio forecast WAPE was 30.68% against realized demand. Lost 68 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,7,Team 03,Premium quality,Premium Quality,132.44,132.44,78,80,80,79,67,0,0,16552.08,15157.78,1394.3,62900.47,0.0,0.5395,54.44,0.4111,0.005,17.78,22.99,348,180,3000.0,3000.0,0,1,,0.0,10848.6,FALSE,58.61,Portfolio forecast WAPE was 41.11% against realized demand. Lost 67 sales units across the portfolio.
calibrated,10,Cost Inflation,7,Team 04,Innovation leap,Engineering Challenger,322.83,322.83,132,129,129,127,186,0,11,18354.0,17854.4,499.6,89513.52,49000.0,0.391,190.83,0.5911,0.0091,51.82,36.03,358,104,0,0,1,2,"Launched Team 04 Innovation leap Project into slot C, replacing Team 04 Innovation leap Project",1078.0,12966.0,TRUE,11.61,"Launched Team 04 Innovation leap Project into slot C, replacing Team 04 Innovation leap Project Portfolio forecast WAPE was 59.11% against realized demand. Lost 186 sales units across the portfolio. Carried 11 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,7,Team 05,Aggressive growth,Sponsorship Growth,434.39,434.39,415,352,352,351,51,171,75,47258.88,55364.57,-8105.69,10170.72,75832.44,0.7337,19.39,0.1697,0.0294,463.2,59.06,596,682,0.0,0.0,0,0,,1668.31,65143.08,TRUE,60.45,"Portfolio forecast WAPE was 16.97% against realized demand. Lost 51 sales units across the portfolio. Carried 75 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,7,Team 06,Low-cost volume,Low-Cost Volume,294.77,294.77,480,444,444,293,0,947,0,26443.12,56400.46,-29957.34,0.0,155496.25,0.994,-185.23,0.6284,0.0668,877.76,63.61,698,639,1500.0,1500.0,0,0,,2838.86,125730.4,TRUE,0.0,"Portfolio forecast WAPE was 62.84% against realized demand. Used $3,500.00 of planned borrowing. Auto-borrowed $26,457.34 to cover a cash shortfall. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,8,Team 01,Cash conservative,Community / Club,411.0,411.0,191,208,171,166,244,0,11,21220.08,17630.93,3589.15,70870.28,0.0,0.3934,220.0,0.5353,0.0212,158.4,56.44,303,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 53.53% against realized demand. Lost 244 sales units across the portfolio. Carried 11 backlog units into next round.
calibrated,10,Cost Inflation,8,Team 02,Balanced S&OP,Engineering Challenger,314.21,314.21,184,184,184,182,131,0,22,29988.0,27729.92,2258.08,69756.35,8000.0,0.5413,130.21,0.4144,0.005,40.95,47.06,391,216,2500.0,2500.0,0,0,,176.0,12375.84,TRUE,54.19,"Portfolio forecast WAPE was 41.44% against realized demand. Lost 131 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,8,Team 03,Premium quality,Premium Quality,0.0,0.0,0,0,0,0,0,0,0,0.0,3936.0,-3936.0,58964.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,361,260,3000.0,3000.0,0,0,,0.0,15951.0,FALSE,64.1,Portfolio forecast WAPE was 0.00% against realized demand.
calibrated,10,Cost Inflation,8,Team 04,Innovation leap,Engineering Challenger,226.13,226.13,41,40,40,39,194,0,4,4586.4,7330.93,-2744.53,93768.99,56000.0,0.1645,185.13,0.8187,0.0082,14.47,10.9,367,187,0.0,0.0,0,0,,1232.0,18679.39,TRUE,0.0,"Portfolio forecast WAPE was 81.87% against realized demand. Lost 194 sales units across the portfolio. Carried 4 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,8,Team 05,Aggressive growth,Sponsorship Growth,531.43,531.43,415,352,352,363,167,149,75,48531.84,60487.43,-11955.59,8215.13,85832.44,0.5986,116.43,0.2372,0.0279,455.09,55.52,634,788,4000.0,4000.0,0,0,,1888.31,70183.94,TRUE,49.27,"Portfolio forecast WAPE was 23.72% against realized demand. Lost 167 sales units across the portfolio. Carried 75 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,8,Team 06,Low-cost volume,Low-Cost Volume,349.21,349.21,480,444,444,348,0,1012,0,31416.0,58589.43,-27173.43,0.0,182669.68,0.9965,-130.79,0.3745,0.0668,1042.42,60.33,736,757,1500.0,1500.0,0,0,,3497.92,141345.19,TRUE,0.0,"Portfolio forecast WAPE was 37.45% against realized demand. Used $3,500.00 of planned borrowing. Auto-borrowed $23,673.43 to cover a cash shortfall. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,9,Team 01,Cash conservative,Community / Club,371.78,371.78,191,208,171,166,204,0,11,21220.08,17912.84,3307.24,74177.52,0.0,0.4337,180.78,0.4863,0.0212,158.4,56.44,303,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 48.63% against realized demand. Lost 204 sales units across the portfolio. Carried 11 backlog units into next round.
calibrated,10,Cost Inflation,9,Team 02,Balanced S&OP,Engineering Challenger,280.39,280.39,184,184,184,182,98,0,22,29988.0,28176.27,1811.73,72568.08,9000.0,0.6019,96.39,0.3438,0.005,40.95,45.66,403,231,2500.0,2500.0,0,0,,198.0,13512.15,TRUE,45.36,"Portfolio forecast WAPE was 34.38% against realized demand. Lost 98 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,9,Team 03,Premium quality,Premium Quality,189.12,189.12,0,0,0,0,189,0,0,0.0,936.0,-936.0,58028.47,0.0,0.0,189.12,1.0,0.007,0.0,0.0,374,260,0,0,1,0,Launched Team 03 Premium quality Project into slot C,0.0,16234.4,FALSE,33.77,Launched Team 03 Premium quality Project into slot C Portfolio forecast WAPE was 100.00% against realized demand. Lost 189 sales units across the portfolio.
calibrated,10,Cost Inflation,9,Team 04,Innovation leap,Engineering Challenger,219.75,219.75,41,40,40,39,180,0,4,4586.4,16560.9,-11974.5,88794.49,63000.0,0.1743,178.75,0.8134,0.005,8.78,10.64,376,185,9000.0,9000.0,0,0,,1386.0,19798.9,TRUE,0.0,"Portfolio forecast WAPE was 81.34% against realized demand. Lost 180 sales units across the portfolio. Carried 4 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,9,Team 05,Aggressive growth,Sponsorship Growth,470.13,470.13,415,352,352,343,69,145,75,45809.28,57772.14,-11962.86,6252.27,95832.44,0.7027,55.13,0.2115,0.0331,508.95,52.38,672,894,0,0,1,1,"Launched Team 05 Aggressive growth Project into slot C, replacing Team 05 Aggressive growth Project",2108.31,77539.95,TRUE,41.45,"Launched Team 05 Aggressive growth Project into slot C, replacing Team 05 Aggressive growth Project Portfolio forecast WAPE was 21.15% against realized demand. Lost 69 sales units across the portfolio. Carried 75 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,9,Team 06,Low-cost volume,Low-Cost Volume,388.84,388.84,480,444,444,302,0,1095,85,28514.99,59898.2,-31383.21,0.0,214052.89,0.7767,-91.16,0.5833,0.0694,953.19,57.36,774,864,0,0,1,1,"Launched Team 06 Low-cost volume Project into slot C, replacing Flex Edge",4095.73,159133.64,TRUE,0.0,"Launched Team 06 Low-cost volume Project into slot C, replacing Flex Edge Portfolio forecast WAPE was 58.33% against realized demand. Carried 85 backlog units into next round. Generated $1,256.11 from retirement liquidation. Used $3,500.00 of planned borrowing. Auto-borrowed $27,883.21 to cover a cash shortfall. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,10,Team 01,Cash conservative,Community / Club,379.22,379.22,191,208,171,166,212,0,11,21220.08,18197.82,3022.26,77199.78,0.0,0.4254,188.22,0.4963,0.0212,158.4,56.44,303,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 49.63% against realized demand. Lost 212 sales units across the portfolio. Carried 11 backlog units into next round.
calibrated,10,Cost Inflation,10,Team 02,Balanced S&OP,Engineering Challenger,456.18,456.18,184,184,184,182,273,0,22,29988.0,26123.63,3864.37,77432.45,10000.0,0.3806,272.18,0.5967,0.0051,40.95,44.34,415,246,0,0,1,0,Launched Team 02 Balanced S&OP Project into slot C,220.0,14675.76,TRUE,28.46,"Launched Team 02 Balanced S&OP Project into slot C Portfolio forecast WAPE was 59.67% against realized demand. Lost 273 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,10,Team 03,Premium quality,Premium Quality,188.65,188.65,36,37,37,36,149,0,3,5365.44,6704.44,-1339.0,56689.47,0.0,0.1908,152.65,0.8092,0.005,8.1,9.56,387,223,0.0,0.0,0,0,,0.0,14164.96,FALSE,10.63,Portfolio forecast WAPE was 80.92% against realized demand. Lost 149 sales units across the portfolio. Carried 3 backlog units into next round.
calibrated,10,Cost Inflation,10,Team 04,Innovation leap,Engineering Challenger,220.36,220.36,41,40,40,39,177,0,4,4586.4,7820.2,-3233.8,92560.69,70000.0,0.177,179.36,0.8139,0.0182,32.02,10.39,385,183,0,0,1,1,"Launched Team 04 Innovation leap Project into slot C, replacing Team 04 Innovation leap Project",1540.0,20914.53,TRUE,0.0,"Launched Team 04 Innovation leap Project into slot C, replacing Team 04 Innovation leap Project Portfolio forecast WAPE was 81.39% against realized demand. Lost 177 sales units across the portfolio. Carried 4 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,10,Team 05,Aggressive growth,Sponsorship Growth,459.28,459.28,415,352,352,346,111,139,75,46189.44,58949.83,-12760.39,3491.88,105832.44,0.6476,44.28,0.1859,0.0294,457.07,49.58,710,1000,0.0,0.0,0,0,,2328.31,84825.42,TRUE,32.05,"Portfolio forecast WAPE was 18.59% against realized demand. Lost 111 sales units across the portfolio. Carried 75 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,10,Team 06,Low-cost volume,Low-Cost Volume,388.3,388.3,489,453,453,320,55,1196,98,28990.72,63103.95,-34113.23,0.0,248166.12,0.6761,-100.7,0.5227,0.067,962.97,55.79,812,962,0.0,0.0,0,0,,4786.16,178891.69,TRUE,0.0,"Portfolio forecast WAPE was 52.27% against realized demand. Lost 55 sales units across the portfolio. Carried 98 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $30,613.23 to cover a cash shortfall. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,11,Team 01,Cash conservative,Community / Club,402.17,402.17,191,208,171,166,235,0,11,21220.08,18479.29,2740.79,79940.57,0.0,0.4018,211.17,0.5251,0.0212,158.4,56.44,303,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 52.51% against realized demand. Lost 235 sales units across the portfolio. Carried 11 backlog units into next round.
calibrated,10,Cost Inflation,11,Team 02,Balanced S&OP,Engineering Challenger,478.39,478.39,229,229,229,226,246,0,27,34916.0,32629.62,2286.38,80718.83,11000.0,0.4516,249.39,0.5213,0.0059,59.8,53.63,427,216,0.0,0.0,0,0,,242.0,13417.68,TRUE,14.05,"Portfolio forecast WAPE was 52.13% against realized demand. Lost 246 sales units across the portfolio. Carried 27 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,11,Team 03,Premium quality,Premium Quality,206.54,206.54,36,37,37,36,170,0,3,5365.44,9790.65,-4425.21,52264.26,0.0,0.1718,170.54,0.8257,0.005,8.1,9.25,400,223,3000.0,3000.0,0,0,,0.0,14405.8,FALSE,0.0,Portfolio forecast WAPE was 82.57% against realized demand. Lost 170 sales units across the portfolio. Carried 3 backlog units into next round.
calibrated,10,Cost Inflation,11,Team 04,Innovation leap,Engineering Challenger,220.44,220.44,41,40,40,39,181,0,4,4586.4,8038.31,-3451.91,96108.78,77000.0,0.1738,179.44,0.814,0.0082,14.47,10.15,394,181,0.0,0.0,0,0,,1694.0,22026.28,TRUE,0.0,"Portfolio forecast WAPE was 81.40% against realized demand. Lost 181 sales units across the portfolio. Carried 4 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,11,Team 05,Aggressive growth,Sponsorship Growth,490.93,490.93,415,352,352,349,91,129,75,46650.24,60211.84,-13561.6,0.0,115902.16,0.6764,75.93,0.2226,0.0331,516.13,47.06,748,1106,0,0,1,1,"Launched Team 05 Aggressive growth Project into slot C, replacing Team 05 Aggressive growth Project",2548.31,91768.83,TRUE,23.2,"Launched Team 05 Aggressive growth Project into slot C, replacing Team 05 Aggressive growth Project Portfolio forecast WAPE was 22.26% against realized demand. Lost 91 sales units across the portfolio. Carried 75 backlog units into next round. Used $10,000.00 of planned borrowing. Auto-borrowed $69.72 to cover a cash shortfall. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,11,Team 06,Low-cost volume,Low-Cost Volume,423.52,423.52,489,453,453,329,0,1287,93,29706.16,65374.11,-35667.95,0.0,283834.07,0.7768,-65.48,0.5106,0.0696,1038.44,53.29,850,1060,0,0,1,1,"Launched Team 06 Low-cost volume Project into slot C, replacing Team 06 Low-cost volume Project",5536.65,198501.38,TRUE,0.0,"Launched Team 06 Low-cost volume Project into slot C, replacing Team 06 Low-cost volume Project Portfolio forecast WAPE was 51.06% against realized demand. Carried 93 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $32,167.95 to cover a cash shortfall. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,12,Team 01,Cash conservative,Community / Club,410.1,410.1,191,208,171,166,243,0,11,21220.08,18764.27,2455.81,82396.38,0.0,0.3942,219.1,0.5343,0.0212,158.4,56.44,303,0,750.0,750.0,0,0,,0.0,0.0,FALSE,0.0,Portfolio forecast WAPE was 53.43% against realized demand. Lost 243 sales units across the portfolio. Carried 11 backlog units into next round.
calibrated,10,Cost Inflation,12,Team 02,Balanced S&OP,Engineering Challenger,489.72,489.72,229,229,229,226,261,0,27,34916.0,35674.09,-758.09,80960.74,12000.0,0.4374,260.72,0.5324,0.0051,51.88,52.16,439,234,2500.0,2500.0,0,0,,264.0,14761.26,TRUE,0.0,"Portfolio forecast WAPE was 53.24% against realized demand. Lost 261 sales units across the portfolio. Carried 27 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,12,Team 03,Premium quality,Premium Quality,204.99,204.99,36,37,37,36,165,0,3,5365.44,6880.8,-1515.36,50748.9,0.0,0.1756,168.99,0.8244,0.007,11.3,8.96,413,223,0,0,1,1,"Launched Team 03 Premium quality Project into slot C, replacing Team 03 Premium quality Project",0.0,14648.87,FALSE,0.0,"Launched Team 03 Premium quality Project into slot C, replacing Team 03 Premium quality Project Portfolio forecast WAPE was 82.44% against realized demand. Lost 165 sales units across the portfolio. Carried 3 backlog units into next round."
calibrated,10,Cost Inflation,12,Team 04,Innovation leap,Engineering Challenger,240.55,240.55,41,40,40,39,197,0,4,4586.4,8292.3,-3705.9,99402.88,84000.0,0.1621,199.55,0.8296,0.0182,32.02,9.93,403,179,0,0,1,1,"Launched Team 04 Innovation leap Project into slot C, replacing Team 04 Innovation leap Project",1848.0,23135.94,TRUE,0.0,"Launched Team 04 Innovation leap Project into slot C, replacing Team 04 Innovation leap Project Portfolio forecast WAPE was 82.96% against realized demand. Lost 197 sales units across the portfolio. Carried 4 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,12,Team 05,Aggressive growth,Sponsorship Growth,478.33,478.33,415,352,352,351,125,118,75,46890.24,61357.28,-14467.04,0.0,130369.2,0.6343,63.33,0.1967,0.0294,463.06,44.78,786,1212,0.0,0.0,0,0,,2769.85,99386.17,TRUE,13.27,"Portfolio forecast WAPE was 19.67% against realized demand. Lost 125 sales units across the portfolio. Carried 75 backlog units into next round. Used $10,000.00 of planned borrowing. Auto-borrowed $4,467.04 to cover a cash shortfall. Liquidity stress flagged this round."
calibrated,10,Cost Inflation,12,Team 06,Low-cost volume,Low-Cost Volume,422.31,422.31,489,453,453,337,78,1371,98,30385.52,67660.24,-37274.72,0.0,321108.79,0.654,-66.69,0.4739,0.067,1014.51,51.01,888,1169,0.0,0.0,0,0,,6321.35,218507.6,TRUE,0.0,"Portfolio forecast WAPE was 47.39% against realized demand. Lost 78 sales units across the portfolio. Carried 98 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $33,774.72 to cover a cash shortfall. Liquidity stress flagged this round."
calibrated,11,Fast Lifecycle,1,Team 01,Cash conservative,Community / Club,322.05,322.05,87,142,142,137,179,0,5,17507.28,10106.86,7400.42,30440.42,0.0,0.4254,235.05,0.7299,0.0206,126.72,46.86,303,158,750.0,750.0,0,0,,0.0,4566.2,FALSE,42.23,Portfolio forecast WAPE was 72.99% against realized demand. Lost 179 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,11,Fast Lifecycle,1,Team 02,Balanced S&OP,Engineering Challenger,217.23,217.23,200,200,200,194,0,4,23,32021.0,21679.58,10341.42,38485.42,1000.0,0.8931,17.23,0.125,0.005,43.64,65.15,307,90,2500.0,2500.0,0,0,,22.0,3684.58,FALSE,60.77,"Portfolio forecast WAPE was 12.50% against realized demand. Carried 23 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,11,Fast Lifecycle,1,Team 03,Premium quality,Premium Quality,210.9,210.9,180,184,184,182,13,0,14,34192.8,21953.99,12238.81,37822.81,0.0,0.863,30.9,0.1465,0.005,40.95,68.15,270,76,3000.0,3000.0,0,0,,0.0,3194.28,FALSE,67.27,Portfolio forecast WAPE was 14.65% against realized demand. Lost 13 sales units across the portfolio. Carried 14 backlog units into next round.
calibrated,11,Fast Lifecycle,1,Team 04,Innovation leap,Engineering Challenger,209.64,209.64,227,220,220,200,0,18,9,40540.6,22443.15,18097.45,45241.45,0.0,0.954,-17.36,0.1342,0.005,45.0,72.37,304,70,1500.0,1500.0,0,0,,0.0,4333.05,FALSE,62.13,Portfolio forecast WAPE was 13.42% against realized demand. Carried 9 backlog units into next round.
calibrated,11,Fast Lifecycle,1,Team 05,Aggressive growth,Sponsorship Growth,325.2,325.2,439,372,320,296,0,13,28,39682.56,40551.79,-869.23,38314.77,10000.0,0.9102,-113.8,0.3499,0.0291,387.31,86.96,368,0,4000.0,4000.0,0,0,,220.0,2607.89,FALSE,61.86,"Portfolio forecast WAPE was 34.99% against realized demand. Carried 28 backlog units into next round. Used $10,000.00 of planned borrowing."
calibrated,11,Fast Lifecycle,1,Team 06,Low-cost volume,Low-Cost Volume,267.97,267.97,521,482,420,266,0,125,0,23908.72,35243.3,-11334.58,21397.42,3500.0,0.9926,-253.03,0.9442,0.066,795.29,89.36,470,0,1500.0,1500.0,0,0,,77.0,8019.24,FALSE,44.63,"Portfolio forecast WAPE was 94.42% against realized demand. Used $3,500.00 of planned borrowing."
calibrated,11,Fast Lifecycle,2,Team 01,Cash conservative,Community / Club,334.02,334.02,87,142,142,137,196,0,5,17507.28,10257.61,7249.67,37690.09,0.0,0.4041,247.02,0.7395,0.0187,115.47,46.86,303,132,750.0,750.0,0,0,,0.0,3912.48,FALSE,23.92,Portfolio forecast WAPE was 73.95% against realized demand. Lost 196 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,11,Fast Lifecycle,2,Team 02,Balanced S&OP,Engineering Challenger,247.7,247.7,200,200,200,202,43,0,24,33213.0,22144.69,11068.31,50553.73,2000.0,0.7462,47.7,0.1926,0.005,45.45,62.7,319,106,2500.0,2500.0,0,0,,44.0,4152.04,FALSE,58.03,"Portfolio forecast WAPE was 19.26% against realized demand. Lost 43 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,11,Fast Lifecycle,2,Team 03,Premium quality,Premium Quality,239.32,239.32,180,184,184,182,56,0,14,34192.8,22367.02,11825.78,49648.59,0.0,0.7185,59.32,0.2479,0.005,40.95,65.02,283,76,3000.0,3000.0,0,0,,0.0,3275.6,FALSE,63.0,Portfolio forecast WAPE was 24.79% against realized demand. Lost 56 sales units across the portfolio. Carried 14 backlog units into next round.
calibrated,11,Fast Lifecycle,2,Team 04,Innovation leap,Engineering Challenger,239.17,239.17,227,220,220,219,5,17,23,43994.42,23083.15,20911.27,66152.72,0.0,0.8825,12.17,0.0817,0.005,49.27,71.66,307,83,1500.0,1500.0,0,0,,0.0,4863.21,FALSE,64.4,Portfolio forecast WAPE was 8.17% against realized demand. Lost 5 sales units across the portfolio. Carried 23 backlog units into next round.
calibrated,11,Fast Lifecycle,2,Team 05,Aggressive growth,Sponsorship Growth,347.88,347.88,439,372,372,331,0,43,43,45098.88,44528.03,570.85,48885.62,20000.0,0.8806,-91.12,0.2659,0.0269,398.9,91.63,406,112,4000.0,4000.0,0,0,,440.0,10622.03,TRUE,60.63,"Portfolio forecast WAPE was 26.59% against realized demand. Carried 43 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,11,Fast Lifecycle,2,Team 06,Low-cost volume,Low-Cost Volume,284.91,284.91,521,482,0,125,54,0,104,10545.04,20278.77,-9733.73,15163.69,7000.0,0.4387,-236.09,0.8286,0.1945,365.21,0.0,508,0,1500.0,1500.0,0,0,,154.0,1050.0,TRUE,7.9,"Portfolio forecast WAPE was 82.86% against realized demand. Lost 54 sales units across the portfolio. Carried 104 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,11,Fast Lifecycle,3,Team 01,Cash conservative,Community / Club,334.54,334.54,87,142,142,137,196,0,5,17507.28,10420.1,7087.18,44777.27,0.0,0.4035,247.54,0.7399,0.0187,115.47,46.86,303,106,750.0,750.0,0,0,,0.0,3220.28,FALSE,5.62,Portfolio forecast WAPE was 73.99% against realized demand. Lost 196 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,11,Fast Lifecycle,3,Team 02,Balanced S&OP,Engineering Challenger,240.23,240.23,200,200,200,198,42,0,24,32617.0,22621.09,9995.91,61549.64,3000.0,0.7493,40.23,0.1675,0.005,44.55,60.42,331,122,2500.0,2500.0,0,0,,66.0,4993.28,FALSE,55.31,"Portfolio forecast WAPE was 16.75% against realized demand. Lost 42 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,11,Fast Lifecycle,3,Team 03,Premium quality,Premium Quality,231.18,231.18,180,184,184,182,48,0,14,34192.8,22781.02,11411.78,61060.37,0.0,0.7423,51.18,0.2214,0.005,40.95,62.16,296,76,3000.0,3000.0,0,0,,0.0,3356.92,FALSE,59.62,Portfolio forecast WAPE was 22.14% against realized demand. Lost 48 sales units across the portfolio. Carried 14 backlog units into next round.
calibrated,11,Fast Lifecycle,3,Team 04,Innovation leap,Engineering Challenger,233.92,233.92,227,220,220,232,1,3,23,46357.56,23506.14,22851.42,89004.14,0.0,0.903,6.92,0.0504,0.005,52.2,70.97,310,96,1500.0,1500.0,0,0,,0.0,4188.49,FALSE,67.35,Portfolio forecast WAPE was 5.04% against realized demand. Lost 1 sales units across the portfolio. Carried 23 backlog units into next round.
calibrated,11,Fast Lifecycle,3,Team 05,Aggressive growth,Sponsorship Growth,345.62,345.62,439,372,372,343,0,61,45,46821.12,45966.48,854.64,59740.26,30000.0,0.8826,-93.38,0.2702,0.0263,403.86,83.78,444,224,4000.0,4000.0,0,0,,660.0,17902.67,TRUE,59.49,"Portfolio forecast WAPE was 27.02% against realized demand. Carried 45 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,11,Fast Lifecycle,3,Team 06,Low-cost volume,Low-Cost Volume,270.52,270.52,521,482,482,325,0,125,48,29287.28,39846.77,-10559.49,8104.2,10500.0,0.8678,-250.48,0.9259,0.0643,940.92,88.28,546,116,1500.0,1500.0,0,0,,231.0,12260.41,TRUE,1.25,"Portfolio forecast WAPE was 92.59% against realized demand. Carried 48 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
calibrated,11,Fast Lifecycle,4,Team 01,Cash conservative,Community / Club,326.43,326.43,85,138,138,133,192,0,5,17091.12,10336.25,6754.87,51532.14,0.0,0.4013,241.43,0.7396,0.0191,114.1,45.54,303,84,750.0,750.0,0,0,,0.0,2614.08,FALSE,0.0,Portfolio forecast WAPE was 73.96% against realized demand. Lost 192 sales units across the portfolio. Carried 5 backlog units into next round.
calibrated,11,Fast Lifecycle,4,Team 02,Balanced S&OP,Engineering Challenger,253.5,253.5,200,200,200,198,55,0,24,32617.0,23100.55,9516.45,72066.09,4000.0,0.7135,53.5,0.211,0.005,44.55,58.31,343,138,2500.0,2500.0,0,0,,88.0,5864.7,FALSE,51.24,"Portfolio forecast WAPE was 21.10% against realized demand. Lost 55 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing."
calibrated,11,Fast Lifecycle,4,Team 03,Premium quality,Premium Quality,244.7,244.7,180,184,184,182,62,0,14,34192.8,23195.02,10997.78,72058.15,0.0,0.7035,64.7,0.2644,0.005,40.95,59.55,309,76,3000.0,3000.0,0,0,,0.0,3438.24,FALSE,54.73,Portfolio forecast WAPE was 26.44% against realized demand. Lost 62 sales units across the portfolio. Carried 14 backlog units into next round.
calibrated,11,Fast Lifecycle,4,Team 04,Innovation leap,Engineering Challenger,250.74,250.74,227,220,220,221,29,0,23,44357.98,23991.93,20366.05,109370.19,0.0,0.8073,23.74,0.0947,0.005,49.73,70.29,313,109,1500.0,1500.0,0,0,,0.0,4542.03,FALSE,66.7,Portfolio forecast WAPE was 9.47% against realized demand. Lost 29 sales units across the portfolio. Carried 23 backlog units into next round.
calibrated,11,Fast Lifecycle,4,Team 05,Aggressive growth,Sponsorship Growth,375.06,375.06,439,372,372,356,0,66,63,47957.76,47490.66,467.1,70207.36,40000.0,0.8475,-63.94,0.1705,0.0256,409.11,77.18,482,336,4000.0,4000.0,0,0,,880.0,24277.34,TRUE,57.69,"Portfolio forecast WAPE was 17.05% against realized demand. Carried 63 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
