round_number,team_name,archetype,active_product_count,active_project_count,launch_ready_project_count,launched_project_count,retired_product_count,total_forecast_units,total_actual_demand_units,forecast_error_units,absolute_forecast_error_units,forecast_wape,service_gap_units,weighted_average_selling_price,planned_production_units,actual_production_units,effective_capacity_units,utilization_pct,weighted_material_unit_cost,defect_rate,good_units_produced,demand_allocated,sales_units,lost_sales_units,backlog_units_end,ending_inventory,ending_raw_material_inventory,fill_rate,revenue,procurement_cost,production_cost,holding_cost,warranty_cost,backlog_cost,expansion_cost,innovation_investment,interest_expense,working_capital_requirement,planned_borrowing_amount,automatic_borrowing_amount,ending_cash_balance,short_term_debt_balance,liquidity_stress_flag,total_cost,profit,contribution_margin_per_unit,reputation_after_round,average_portfolio_tech_generation,cannibalized_demand_units,beginning_finished_goods_inventory,beginning_raw_material_inventory,raw_material_units_received,raw_material_units_consumed,raw_material_order_qty,backlog_units_start,launch_events_text,notes,run_id,team_count,market_scenario,market_label
3,Team 03,Engineering Challenger,2,1,0,0,0,200,159.44,-40.56,40.56,0.2544,0,164.73,200,200,331,60.42,43.65,0.005,198,159.44,158,0,0,166,122,0.991,26027.0,9428.4,11044.7,1240.0,35.54,0.0,864.0,2500.0,66.0,22188.3,1000.0,0.0,28065.88,3000.0,True,25178.64,848.36,34.93,70.33,2.0,5.42,126,106,216,200,216,0,,"Portfolio forecast WAPE was 25.44% against realized demand. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round.",38,7,batch_038,Batch market 038
3,Team 04,Low-Cost Volume,3,1,0,0,0,355,213.34,-141.66,141.66,0.664,0,109.39,348,348,467,74.52,34.49,0.0418,333,213.34,211,0,0,425,38,0.989,23082.15,11416.19,14342.19,2625.99,400.03,0.0,936.0,9000.0,462.0,36775.64,7000.0,941.07,0.0,21941.07,True,39182.4,-16100.25,-14.58,46.58,1.33,9.75,303,55,331,348,331,0,,"Portfolio forecast WAPE was 66.40% against realized demand. Used $7,000.00 of planned borrowing. Auto-borrowed $941.07 to cover a cash shortfall. Liquidity stress flagged this round.",38,7,batch_038,Batch market 038
3,Team 05,Community / Club,3,1,0,0,0,207,226.48,19.48,69.86,0.3085,54,128.65,225,218,303,71.95,35.61,0.0188,213,226.48,183,42,12,129,0,0.7674,23543.64,6552.24,9457.62,774.0,153.23,120.0,0.0,750.0,0.0,10190.17,0.0,0.0,38407.96,0.0,False,17807.09,5736.55,40.33,55.34,1.67,19.13,99,34,184,218,184,12,,Portfolio forecast WAPE was 30.85% against realized demand. Lost 42 sales units across the portfolio. Carried 12 backlog units into next round.,38,7,batch_038,Batch market 038
3,Team 06,Premium Quality,2,1,0,0,0,278,159.58,-118.42,118.42,0.7421,0,171.46,236,236,361,65.37,45.22,0.005,234,159.58,158,0,0,273,166,0.9901,27091.2,13882.54,14427.56,1970.0,35.55,0.0,2232.0,4000.0,660.0,41041.09,10000.0,0.0,20959.57,30000.0,True,37207.65,-10116.45,-7.94,77.67,2.0,6.06,197,95,307,236,307,0,,"Portfolio forecast WAPE was 74.21% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",38,7,batch_038,Batch market 038
3,Team 07,Sponsorship Growth,3,1,0,0,0,283,230.09,-52.91,52.91,0.23,0,154.87,289,289,365,79.18,47.98,0.0132,284,230.09,228,0,0,230,31,0.9909,35309.52,13866.22,15370.47,1442.0,134.36,0.0,1152.0,3000.0,0.0,24755.33,0.0,0.0,23725.57,0.0,False,34965.05,344.47,26.05,72.38,2.0,9.65,174,31,289,289,289,0,,Portfolio forecast WAPE was 23.00% against realized demand.,38,7,batch_038,Batch market 038
4,Team 01,Premium Quality,2,1,0,0,0,180,168.11,-11.89,29.43,0.1751,0,191.33,184,184,309,59.55,52.84,0.005,182,168.11,167,0,0,144,76,0.9934,31952.88,9722.56,10680.97,1016.0,37.58,0.0,936.0,3000.0,0.0,19983.82,0.0,0.0,38951.01,0.0,False,25393.11,6559.77,68.93,84.56,2.0,4.02,129,76,184,184,184,0,,Portfolio forecast WAPE was 17.51% against realized demand.,38,7,batch_038,Batch market 038
4,Team 02,Sponsorship Growth,3,1,0,0,0,415,246.1,-168.9,168.9,0.6863,0,127.2,384,384,445,86.29,38.92,0.0341,369,246.1,263,0,0,202,184,0.9958,33454.08,18525.92,21971.46,1580.01,400.68,0.0,2088.0,1500.0,308.0,29246.18,3500.0,3767.69,0.0,17767.69,True,46374.07,-12919.99,-28.3,45.11,2.0,7.3,96,92,476,384,476,18,,"Portfolio forecast WAPE was 68.63% against realized demand. Used $3,500.00 of planned borrowing. Auto-borrowed $3,767.69 to cover a cash shortfall. Liquidity stress flagged this round.",38,7,batch_038,Batch market 038
4,Team 03,Engineering Challenger,2,1,0,0,0,200,172.1,-27.9,27.9,0.1621,0,166.6,200,200,343,58.31,44.55,0.005,198,172.1,171,0,0,193,138,0.9936,28489.0,9622.8,11271.6,1434.0,38.47,0.0,864.0,2500.0,88.0,26223.14,1000.0,0.0,31736.01,4000.0,True,25818.87,2670.13,44.19,74.22,2.0,3.8,166,122,216,200,216,0,,"Portfolio forecast WAPE was 16.21% against realized demand. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round.",38,7,batch_038,Batch market 038
4,Team 04,Low-Cost Volume,3,1,1,0,1,345,233.63,-111.37,111.37,0.4767,0,107.82,338,338,480,70.42,35.2,0.0423,323,233.63,233,0,0,266,31,0.9973,36652.25,11299.2,14242.79,1658.0,442.67,0.0,936.0,9000.0,636.7,26004.38,7000.0,0.0,5436.89,28941.07,True,38215.36,-1563.11,-3.7,45.97,1.33,8.36,425,38,331,338,321,0,,"Portfolio forecast WAPE was 47.67% against realized demand. Generated $11,529.95 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",38,7,batch_038,Batch market 038
4,Team 05,Community / Club,3,1,0,0,0,201,234.74,33.74,41.7,0.1776,54,127.9,219,184,303,60.73,36.34,0.0191,179,234.74,191,42,12,117,0,0.7741,24429.0,6541.2,8168.4,702.0,165.22,120.0,0.0,750.0,0.0,9445.82,0.0,0.0,46390.14,0.0,False,16446.82,7982.18,50.02,51.38,1.67,13.67,129,0,184,184,180,12,,Portfolio forecast WAPE was 17.76% against realized demand. Lost 42 sales units across the portfolio. Carried 12 backlog units into next round.,38,7,batch_038,Batch market 038
4,Team 06,Premium Quality,2,1,0,0,0,278,172.11,-105.89,105.89,0.6152,0,169.91,236,236,392,60.2,46.15,0.005,234,172.11,172,0,0,335,237,0.9994,29224.32,14168.05,14724.8,2484.0,38.7,0.0,2232.0,4000.0,880.0,53299.53,10000.0,0.0,21656.34,40000.0,True,38527.55,-9303.23,1.7,81.64,2.0,4.16,273,166,307,236,307,0,,"Portfolio forecast WAPE was 61.52% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",38,7,batch_038,Batch market 038
4,Team 07,Sponsorship Growth,3,1,0,0,0,283,264.22,-18.78,42.8,0.162,0,153.72,289,289,381,75.85,48.97,0.0125,284,264.22,263,0,0,251,31,0.9954,40428.72,14152.33,15688.05,1568.0,147.78,0.0,1152.0,3000.0,0.0,27434.8,0.0,0.0,28446.13,0.0,False,35708.16,4720.56,39.7,76.14,2.0,8.03,230,31,289,289,289,0,,Portfolio forecast WAPE was 16.20% against realized demand.,38,7,batch_038,Batch market 038
1,Team 01,Premium Quality,2,1,0,0,0,180,172.22,-7.78,12.88,0.0748,1,189.24,184,184,270,68.15,49.38,0.005,182,172.22,170,0,1,12,76,0.9871,32171.04,9085.92,9983.71,224.0,38.25,10.0,936.0,3000.0,0.0,4996.55,0.0,0.0,34477.16,0.0,False,23277.88,8893.16,76.84,70.4,2.0,0.0,0,260,0,184,184,0,,Portfolio forecast WAPE was 7.48% against realized demand. Carried 1 backlog units into next round.,39,8,batch_039,Batch market 039
1,Team 02,Sponsorship Growth,3,1,0,0,0,415,253.23,-161.77,161.77,0.6388,7,125.67,384,320,358,89.39,36.38,0.043,304,253.23,244,0,7,60,0,0.9636,30664.48,17316.88,17436.3,360.0,468.81,70.0,2088.0,1500.0,77.0,5977.11,3500.0,0.0,24031.49,3500.0,False,39316.99,-8652.51,-18.68,61.41,2.0,0.0,0,320,0,320,476,0,,"Portfolio forecast WAPE was 63.88% against realized demand. Carried 7 backlog units into next round. Used $3,500.00 of planned borrowing.",39,8,batch_039,Batch market 039
1,Team 03,Engineering Challenger,2,1,0,0,0,200,177.24,-22.76,33.42,0.1886,6,167.32,200,200,307,65.15,41.64,0.0065,198,177.24,170,0,6,28,90,0.9592,28445.0,8994.24,10536.0,348.0,48.07,60.0,864.0,2500.0,22.0,6538.56,1000.0,0.0,33216.69,1000.0,False,23372.31,5072.69,52.16,61.61,2.0,0.0,0,290,0,200,216,0,,"Portfolio forecast WAPE was 18.86% against realized demand. Carried 6 backlog units into next round. Used $1,000.00 of planned borrowing.",39,8,batch_039,Batch market 039
1,Team 04,Low-Cost Volume,3,1,0,0,0,355,224.39,-130.61,130.61,0.5821,0,107.99,348,348,441,78.91,32.9,0.0478,330,224.39,223,0,0,107,72,0.9938,24080.7,10889.9,13681.68,786.0,486.27,0.0,936.0,9000.0,154.0,11145.82,7000.0,0.0,24378.85,7000.0,False,35933.85,-11853.15,-4.38,47.5,1.33,10.59,0,420,0,348,331,0,,"Portfolio forecast WAPE was 58.21% against realized demand. Used $7,000.00 of planned borrowing.",39,8,batch_039,Batch market 039
1,Team 05,Community / Club,3,1,0,0,0,207,245.88,38.88,60.72,0.2469,42,129.31,225,225,303,74.26,33.97,0.025,217,245.88,203,30,12,14,75,0.8256,26250.72,6250.48,9307.95,234.0,227.52,120.0,0.0,750.0,0.0,3602.49,0.0,0.0,32400.77,0.0,False,16889.95,9360.77,51.55,57.07,1.67,11.94,0,300,0,225,184,0,,Portfolio forecast WAPE was 24.69% against realized demand. Lost 30 sales units across the portfolio. Carried 12 backlog units into next round.,39,8,batch_039,Batch market 039
1,Team 06,Premium Quality,2,1,0,0,0,278,177.5,-100.5,100.5,0.5662,0,168.1,236,236,299,78.93,43.13,0.0075,234,177.5,177,0,0,57,24,0.9972,29754.24,13240.91,13762.16,390.0,59.26,0.0,2232.0,4000.0,220.0,8317.44,10000.0,0.0,31433.91,10000.0,False,33904.33,-4150.09,15.21,70.29,2.0,0.0,0,260,0,236,307,0,,"Portfolio forecast WAPE was 56.62% against realized demand. Used $10,000.00 of planned borrowing.",39,8,batch_039,Batch market 039
1,Team 07,Sponsorship Growth,3,1,0,0,0,283,260.69,-22.31,58.05,0.2227,17,152.23,289,289,333,86.79,45.77,0.0197,281,260.69,242,0,17,39,31,0.9283,36838.8,13227.53,14662.19,296.0,212.82,170.0,1152.0,3000.0,0.0,5182.53,0.0,0.0,33302.26,0.0,False,32720.54,4118.26,36.1,63.37,2.0,0.0,0,320,0,289,289,0,,Portfolio forecast WAPE was 22.27% against realized demand. Carried 17 backlog units into next round.,39,8,batch_039,Batch market 039
1,Team 08,Engineering Challenger,2,1,0,0,0,264,177.87,-86.13,86.13,0.4842,0,147.3,244,244,325,75.08,37.33,0.0141,240,177.87,177,0,0,63,46,0.9951,26072.64,11310.99,13350.78,470.0,105.74,0.0,1872.0,1500.0,77.0,8041.1,3500.0,0.0,28030.13,3500.0,False,28686.51,-2613.87,7.37,61.49,2.0,0.0,0,290,0,244,303,0,,"Portfolio forecast WAPE was 48.42% against realized demand. Used $3,500.00 of planned borrowing.",39,8,batch_039,Batch market 039
2,Team 01,Premium Quality,2,1,0,0,0,180,191.27,11.27,20.55,0.1074,15,188.53,184,184,283,65.02,50.45,0.005,182,191.27,176,1,14,18,76,0.9154,33181.92,9282.8,10199.86,260.0,39.6,140.0,936.0,3000.0,0.0,5740.11,0.0,0.0,43800.82,0.0,False,23858.26,9323.66,77.61,73.16,2.0,0.0,12,76,184,184,184,1,,Portfolio forecast WAPE was 10.74% against realized demand. Lost 1 sales units across the portfolio. Carried 14 backlog units into next round.,39,8,batch_039,Batch market 039
2,Team 02,Sponsorship Growth,3,1,0,0,0,415,247.39,-167.61,167.61,0.6775,193,113.08,384,0,387,0.0,37.16,0.1221,0,247.39,60,110,83,0,0,0.2359,6784.8,17688.16,0.0,0.0,111.35,830.0,2088.0,1500.0,154.0,1050.0,3500.0,0.0,11944.78,7000.0,True,22371.51,-15586.71,-183.58,29.8,2.0,5.35,60,0,0,0,476,7,,"Portfolio forecast WAPE was 67.75% against realized demand. Lost 110 sales units across the portfolio. Carried 83 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",39,8,batch_039,Batch market 039
2,Team 03,Engineering Challenger,2,1,0,0,0,200,196.53,-3.47,27.23,0.1386,85,160.77,200,90,319,28.21,42.54,0.005,88,196.53,116,61,24,0,0,0.5728,18649.0,9188.64,5176.0,0.0,26.1,240.0,864.0,2500.0,44.0,300.0,1000.0,0.0,34826.95,2000.0,False,18038.74,610.26,36.71,53.46,2.0,0.0,28,90,0,90,216,6,,"Portfolio forecast WAPE was 13.86% against realized demand. Lost 61 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",39,8,batch_039,Batch market 039
2,Team 04,Low-Cost Volume,3,1,0,0,0,355,244.34,-110.66,118.0,0.4829,8,107.85,348,348,454,76.65,33.61,0.0468,331,244.34,235,0,8,203,55,0.9618,25343.85,11124.91,13976.91,1328.0,497.51,80.0,936.0,9000.0,308.0,18924.58,7000.0,0.0,19471.37,14000.0,True,37251.33,-11907.48,-1.09,45.65,1.33,11.22,107,72,331,348,331,0,,"Portfolio forecast WAPE was 48.29% against realized demand. Carried 8 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",39,8,batch_039,Batch market 039
2,Team 05,Community / Club,3,1,0,0,0,207,254.08,47.08,68.72,0.2705,178,123.75,225,75,303,24.75,34.7,0.0232,72,254.08,86,166,12,0,0,0.3232,10642.68,6384.8,3257.18,0.0,92.13,120.0,0.0,750.0,0.0,0.0,0.0,0.0,32439.34,0.0,False,10604.11,38.57,10.56,37.61,1.67,21.24,14,75,0,75,184,12,,Portfolio forecast WAPE was 27.05% against realized demand. Lost 166 sales units across the portfolio. Carried 12 backlog units into next round.,39,8,batch_039,Batch market 039
2,Team 06,Premium Quality,2,1,0,0,0,278,197.11,-80.89,80.89,0.4104,117,164.54,236,24,330,7.27,44.06,0.0066,22,197.11,79,67,50,0,0,0.4008,12998.4,13526.42,1730.16,0.0,23.89,500.0,2232.0,4000.0,440.0,3000.0,10000.0,0.0,31979.84,20000.0,True,22452.47,-9454.07,-28.89,56.97,2.0,0.0,57,24,0,24,307,0,,"Portfolio forecast WAPE was 41.04% against realized demand. Lost 67 sales units across the portfolio. Carried 50 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",39,8,batch_039,Batch market 039
2,Team 07,Sponsorship Growth,3,1,0,0,0,283,272.15,-10.85,64.99,0.2388,44,154.69,289,289,349,82.81,46.76,0.0175,283,272.15,244,21,23,78,31,0.8439,37743.84,13513.64,14978.76,530.0,191.45,230.0,1152.0,3000.0,0.0,9139.55,0.0,0.0,37450.25,0.0,False,33595.85,4147.99,37.13,62.3,2.0,5.99,39,31,289,289,289,17,,Portfolio forecast WAPE was 23.88% against realized demand. Lost 21 sales units across the portfolio. Carried 23 backlog units into next round.,39,8,batch_039,Batch market 039
2,Team 08,Engineering Challenger,2,1,0,0,0,264,197.12,-66.88,66.88,0.3393,89,141.48,244,46,351,13.11,38.14,0.0118,44,197.12,107,36,53,0,0,0.5428,15138.64,11556.42,3154.22,0.0,60.72,530.0,1872.0,1500.0,154.0,1050.0,3500.0,0.0,27841.41,7000.0,True,18827.36,-3688.72,3.43,52.47,2.0,0.0,63,46,0,46,303,0,,"Portfolio forecast WAPE was 33.93% against realized demand. Lost 36 sales units across the portfolio. Carried 53 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",39,8,batch_039,Batch market 039
3,Team 01,Premium Quality,2,1,0,0,0,180,210.03,30.03,51.57,0.2455,53,189.24,184,184,296,62.16,51.51,0.005,182,210.03,170,39,14,30,76,0.7588,32171.04,9477.84,10414.17,332.0,38.25,140.0,936.0,3000.0,0.0,7158.02,0.0,0.0,51633.6,0.0,False,24338.26,7832.78,72.0,70.53,2.0,7.86,18,76,184,184,184,14,,Portfolio forecast WAPE was 24.55% against realized demand. Lost 39 sales units across the portfolio. Carried 14 backlog units into next round.,39,8,batch_039,Batch market 039
3,Team 02,Sponsorship Growth,3,1,0,0,0,415,240.41,-174.59,174.59,0.7262,322,0.0,384,0,416,0.0,37.94,0.1201,0,240.41,0,239,83,0,0,0.0,0.0,18059.44,0.0,0.0,0.0,830.0,2088.0,1500.0,231.0,2664.55,3500.0,7263.66,0.0,17763.66,True,22708.44,-22708.44,0.0,0.0,2.0,9.7,0,0,0,0,476,83,,"Portfolio forecast WAPE was 72.62% against realized demand. Lost 239 sales units across the portfolio. Carried 83 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $7,263.66 to cover a cash shortfall. Liquidity stress flagged this round.",39,8,batch_039,Batch market 039
3,Team 03,Engineering Challenger,2,1,0,0,0,200,210.09,10.09,10.09,0.048,35,164.73,200,200,331,60.42,43.44,0.005,198,210.09,198,11,24,0,16,0.8458,32617.0,9383.04,10990.7,32.0,44.55,240.0,864.0,2500.0,66.0,1145.04,1000.0,0.0,44323.66,3000.0,False,24120.29,8496.71,61.61,54.19,2.0,7.15,0,0,216,200,216,24,,"Portfolio forecast WAPE was 4.80% against realized demand. Lost 11 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",39,8,batch_039,Batch market 039
3,Team 04,Low-Cost Volume,3,1,0,0,0,355,270.37,-84.63,126.21,0.4668,34,107.74,348,348,467,74.52,34.32,0.046,331,270.37,243,0,34,291,38,0.8729,26179.65,11359.92,14271.75,1821.99,504.69,340.0,936.0,9000.0,462.0,26375.42,7000.0,0.0,13954.67,21000.0,True,38696.35,-12516.7,0.18,41.94,1.33,12.14,203,55,331,348,331,8,,"Portfolio forecast WAPE was 46.68% against realized demand. Carried 34 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",39,8,batch_039,Batch market 039
3,Team 05,Community / Club,3,1,0,0,0,207,283.25,76.25,76.25,0.2692,115,127.71,225,184,303,60.73,35.43,0.0232,179,283.25,179,103,12,0,0,0.6063,22860.24,6519.12,7964.38,0.0,186.94,120.0,0.0,750.0,0.0,0.0,0.0,0.0,39759.14,0.0,False,15540.44,7319.8,45.75,27.49,1.67,23.67,0,0,184,184,184,12,,Portfolio forecast WAPE was 26.92% against realized demand. Lost 103 sales units across the portfolio. Carried 12 backlog units into next round.,39,8,batch_039,Batch market 039
3,Team 06,Premium Quality,2,1,0,0,0,278,208.98,-69.02,69.02,0.3303,43,168.59,236,236,361,65.37,44.99,0.0055,234,208.98,215,0,43,19,71,0.8302,36247.68,13811.93,14356.76,256.0,52.54,430.0,2232.0,4000.0,660.0,9704.94,10000.0,0.0,42428.29,30000.0,True,35799.23,448.45,37.33,57.08,2.0,7.9,0,0,307,236,307,50,,"Portfolio forecast WAPE was 33.03% against realized demand. Carried 43 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",39,8,batch_039,Batch market 039
3,Team 07,Sponsorship Growth,3,1,0,0,0,283,301.07,18.07,40.29,0.1338,43,152.95,289,289,365,79.18,47.75,0.0169,283,301.07,279,20,23,82,31,0.8609,42672.96,13799.75,15294.55,554.0,211.71,230.0,1152.0,3000.0,0.0,9735.38,0.0,0.0,45881.2,0.0,False,34242.01,8430.95,47.91,61.81,2.0,12.58,78,31,289,289,289,23,,Portfolio forecast WAPE was 13.38% against realized demand. Lost 20 sales units across the portfolio. Carried 23 backlog units into next round.,39,8,batch_039,Batch market 039
3,Team 08,Engineering Challenger,2,1,0,0,0,264,186.77,-77.23,77.23,0.4135,239,0.0,244,0,377,0.0,38.94,0.0211,0,186.77,0,186,53,0,0,0.0,0.0,11798.82,0.0,0.0,0.0,530.0,1872.0,1500.0,231.0,1575.0,3500.0,0.0,15409.59,10500.0,True,15931.82,-15931.82,0.0,23.64,2.0,6.11,0,0,0,0,303,53,,"Portfolio forecast WAPE was 41.35% against realized demand. Lost 186 sales units across the portfolio. Carried 53 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",39,8,batch_039,Batch market 039
4,Team 01,Premium Quality,2,1,0,0,0,180,215.38,35.38,35.38,0.1643,47,187.98,184,184,309,59.55,52.58,0.005,182,215.38,181,33,14,31,76,0.7891,34024.32,9674.72,10629.45,338.0,40.73,140.0,936.0,3000.0,0.0,7416.89,0.0,0.0,60899.02,0.0,False,24758.9,9265.42,75.58,68.92,2.0,5.16,30,76,184,184,184,14,,Portfolio forecast WAPE was 16.43% against realized demand. Lost 33 sales units across the portfolio. Carried 14 backlog units into next round.,39,8,batch_039,Batch market 039
4,Team 02,Sponsorship Growth,3,1,0,0,0,415,279.55,-135.45,135.45,0.4845,20,124.6,384,384,445,86.29,38.73,0.0395,368,279.55,341,0,20,27,92,0.9406,42488.16,18435.48,21865.4,346.0,603.98,200.0,2088.0,1500.0,467.8,9335.83,3500.0,0.0,481.5,21263.66,True,45506.66,-3018.5,4.64,0.0,2.0,8.15,0,0,476,384,476,83,,"Portfolio forecast WAPE was 48.45% against realized demand. Carried 20 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",39,8,batch_039,Batch market 039
4,Team 03,Engineering Challenger,2,1,0,0,0,200,217.38,17.38,21.46,0.0987,42,164.73,200,200,343,58.31,44.34,0.005,198,217.38,198,18,24,0,32,0.8203,32617.0,9577.44,11217.6,64.0,44.55,240.0,864.0,2500.0,88.0,2018.88,1000.0,0.0,53345.07,4000.0,False,24595.59,8021.41,59.48,54.06,2.0,4.8,0,16,216,200,216,24,,"Portfolio forecast WAPE was 9.87% against realized demand. Lost 18 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",39,8,batch_039,Batch market 039
4,Team 04,Low-Cost Volume,3,1,1,0,1,345,281.11,-63.89,93.03,0.3309,54,106.73,338,338,480,70.42,35.03,0.0465,321,281.11,260,20,34,158,31,0.8251,36732.57,11244.63,14174.35,1010.0,542.86,340.0,936.0,9000.0,616.0,17446.55,7000.0,0.0,19823.4,28000.0,True,37863.84,-1131.27,6.88,36.38,1.33,9.84,291,38,331,338,321,34,,"Portfolio forecast WAPE was 33.09% against realized demand. Lost 20 sales units across the portfolio. Carried 34 backlog units into next round. Generated $8,983.17 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",39,8,batch_039,Batch market 039
4,Team 05,Community / Club,3,1,0,0,0,201,279.03,78.03,78.03,0.2796,110,128.47,219,184,303,60.73,36.16,0.0236,179,279.03,179,98,12,0,0,0.6151,22996.92,6508.8,8129.76,0.0,189.61,120.0,0.0,750.0,0.0,0.0,0.0,0.0,47057.89,0.0,False,15698.17,7298.75,45.64,17.68,1.67,15.98,0,0,184,184,180,12,,Portfolio forecast WAPE was 27.96% against realized demand. Lost 98 sales units across the portfolio. Carried 12 backlog units into next round.,39,8,batch_039,Batch market 039
4,Team 06,Premium Quality,2,1,0,0,0,278,215.83,-62.17,62.17,0.2881,51,169.32,236,236,392,60.2,45.92,0.0055,234,215.83,207,1,50,46,142,0.7998,35049.6,14097.44,14654.0,560.0,50.42,500.0,2232.0,4000.0,880.0,17489.25,10000.0,0.0,50504.03,40000.0,True,36973.86,-1924.26,30.18,56.47,2.0,5.22,19,71,307,236,307,43,,"Portfolio forecast WAPE was 28.81% against realized demand. Lost 1 sales units across the portfolio. Carried 50 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",39,8,batch_039,Batch market 039
4,Team 07,Sponsorship Growth,3,1,0,0,0,283,328.73,45.73,45.73,0.1391,58,149.77,289,289,381,75.85,48.73,0.0162,283,328.73,293,35,23,72,31,0.833,43882.56,14082.97,15610.02,494.0,213.89,230.0,1152.0,3000.0,0.0,8908.19,0.0,0.0,54980.88,0.0,False,34782.88,9099.68,47.7,60.33,2.0,9.9,82,31,289,289,289,23,,Portfolio forecast WAPE was 13.91% against realized demand. Lost 35 sales units across the portfolio. Carried 23 backlog units into next round.,39,8,batch_039,Batch market 039
4,Team 08,Engineering Challenger,2,1,0,0,0,264,204.98,-59.02,59.02,0.2879,16,145.05,244,244,403,60.55,39.75,0.0099,241,204.98,241,0,16,0,59,0.9342,34957.12,12044.25,14213.82,118.0,106.87,160.0,1872.0,1500.0,308.0,4445.25,3500.0,0.0,23543.77,14000.0,True,30322.94,4634.18,35.65,25.52,2.0,4.35,0,0,303,244,303,53,,"Portfolio forecast WAPE was 28.79% against realized demand. Carried 16 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",39,8,batch_039,Batch market 039
1,Team 01,Premium Quality,2,1,0,0,0,180,155.63,-24.37,24.37,0.1566,0,188.47,184,184,270,68.15,43.59,0.005,182,155.63,154,0,0,28,76,0.9895,29023.92,8020.56,8811.73,320.0,34.66,0.0,936.0,3000.0,0.0,5874.28,0.0,0.0,33484.97,0.0,False,21122.95,7900.97,78.94,70.36,2.0,0.0,0,260,0,184,184,0,,Portfolio forecast WAPE was 15.66% against realized demand.,40,9,batch_040,Batch market 040
1,Team 02,Sponsorship Growth,3,1,0,0,0,415,236.59,-178.41,178.41,0.7541,0,126.74,384,320,358,89.39,32.11,0.0441,304,236.59,235,0,0,69,0,0.9933,29784.48,15284.36,15389.14,414.0,464.94,0.0,2088.0,1500.0,77.0,6058.87,3500.0,0.0,27251.04,3500.0,False,35217.44,-5432.96,-5.76,61.99,2.0,0.0,0,320,0,320,476,0,,"Portfolio forecast WAPE was 75.41% against realized demand. Used $3,500.00 of planned borrowing.",40,9,batch_040,Batch market 040
1,Team 03,Engineering Challenger,2,1,0,0,0,200,163.21,-36.79,36.79,0.2254,0,166.72,200,200,307,65.15,36.76,0.0065,198,163.21,162,0,0,36,90,0.9926,27008.0,7940.16,9299.7,396.0,46.15,0.0,864.0,2500.0,22.0,6455.71,1000.0,0.0,34083.99,1000.0,False,21068.01,5939.99,60.01,62.24,2.0,0.0,0,290,0,200,216,0,,"Portfolio forecast WAPE was 22.54% against realized demand. Used $1,000.00 of planned borrowing.",40,9,batch_040,Batch market 040
1,Team 04,Low-Cost Volume,3,1,0,0,0,355,210.05,-144.95,144.95,0.6901,1,108.93,348,348,441,78.91,29.04,0.0478,330,210.05,208,0,1,122,72,0.9902,22656.9,9612.24,12075.03,876.0,454.8,10.0,936.0,9000.0,154.0,10916.96,7000.0,0.0,25770.83,7000.0,False,33118.07,-10461.17,2.48,47.49,1.33,9.51,0,420,0,348,331,0,,"Portfolio forecast WAPE was 69.01% against realized demand. Carried 1 backlog units into next round. Used $7,000.00 of planned borrowing.",40,9,batch_040,Batch market 040
1,Team 05,Community / Club,3,1,0,0,0,207,240.85,33.85,67.05,0.2784,42,130.08,225,225,303,74.26,29.98,0.025,217,240.85,197,30,12,20,75,0.8179,25626.48,5516.32,8215.11,270.0,220.28,120.0,0.0,750.0,0.0,3578.33,0.0,0.0,33574.77,0.0,False,15091.71,10534.77,59.26,56.97,1.67,10.83,0,300,0,225,184,0,,Portfolio forecast WAPE was 27.84% against realized demand. Lost 30 sales units across the portfolio. Carried 12 backlog units into next round.,40,9,batch_040,Batch market 040
