round_number,team_name,archetype,active_product_count,active_project_count,launch_ready_project_count,launched_project_count,retired_product_count,total_forecast_units,total_actual_demand_units,forecast_error_units,absolute_forecast_error_units,forecast_wape,service_gap_units,weighted_average_selling_price,planned_production_units,actual_production_units,effective_capacity_units,utilization_pct,weighted_material_unit_cost,defect_rate,good_units_produced,demand_allocated,sales_units,lost_sales_units,backlog_units_end,ending_inventory,ending_raw_material_inventory,fill_rate,revenue,procurement_cost,production_cost,holding_cost,warranty_cost,backlog_cost,expansion_cost,innovation_investment,interest_expense,working_capital_requirement,planned_borrowing_amount,automatic_borrowing_amount,ending_cash_balance,short_term_debt_balance,liquidity_stress_flag,total_cost,profit,contribution_margin_per_unit,reputation_after_round,average_portfolio_tech_generation,cannibalized_demand_units,beginning_finished_goods_inventory,beginning_raw_material_inventory,raw_material_units_received,raw_material_units_consumed,raw_material_order_qty,backlog_units_start,launch_events_text,notes,run_id,team_count,market_scenario,market_label
4,Team 05,Community / Club,3,1,0,0,0,201,294.67,93.67,93.67,0.3179,126,128.47,219,184,303,60.73,30.65,0.0236,179,294.67,179,114,12,0,0,0.5837,22996.92,5517.0,7506.44,0.0,189.61,120.0,0.0,750.0,0.0,0.0,0.0,0.0,53411.7,0.0,False,14083.05,8913.87,54.66,7.4,1.67,16.49,0,0,184,184,180,12,,Portfolio forecast WAPE was 31.79% against realized demand. Lost 114 sales units across the portfolio. Carried 12 backlog units into next round.,57,8,batch_057,Batch market 057
4,Team 06,Premium Quality,2,1,0,0,0,278,229.38,-48.62,48.62,0.212,60,168.51,236,236,392,60.2,38.93,0.0055,234,229.38,216,10,50,24,142,0.7815,36397.44,11951.51,13816.12,428.0,52.81,500.0,2232.0,4000.0,880.0,13867.41,10000.0,0.0,65125.13,40000.0,True,33860.44,2537.0,48.97,49.82,2.0,5.68,6,71,307,236,307,47,,"Portfolio forecast WAPE was 21.20% against realized demand. Lost 10 sales units across the portfolio. Carried 50 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",57,8,batch_057,Batch market 057
4,Team 07,Sponsorship Growth,3,1,0,0,0,283,341.53,58.53,58.53,0.1714,73,150.16,289,289,381,75.85,41.31,0.0162,283,341.53,290,50,23,21,31,0.7955,43545.6,11938.59,14817.35,188.0,211.45,230.0,1152.0,3000.0,0.0,3224.81,0.0,0.0,74888.33,0.0,False,31537.39,12008.21,57.17,55.7,2.0,10.0,28,31,289,289,289,23,,Portfolio forecast WAPE was 17.14% against realized demand. Lost 50 sales units across the portfolio. Carried 23 backlog units into next round.,57,8,batch_057,Batch market 057
4,Team 08,Engineering Challenger,2,1,0,0,0,264,215.42,-48.58,48.58,0.2255,27,145.05,244,244,403,60.55,33.69,0.0099,241,215.42,241,0,27,0,59,0.8978,34957.12,10208.07,13116.82,118.0,106.87,270.0,1872.0,1500.0,308.0,4087.71,3500.0,0.0,33225.18,14000.0,True,27499.76,7457.36,47.82,16.61,2.0,4.48,0,0,303,244,303,53,,"Portfolio forecast WAPE was 22.55% against realized demand. Carried 27 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",57,8,batch_057,Batch market 057
1,Team 01,Premium Quality,2,1,0,0,0,180,265.17,85.17,85.17,0.3212,82,187.87,184,184,270,68.15,47.59,0.005,182,265.17,182,68,14,0,76,0.6864,34192.8,8756.56,11076.53,152.0,40.95,140.0,936.0,3000.0,0.0,3616.84,0.0,0.0,35674.76,0.0,False,24102.04,10090.76,78.67,60.5,2.0,0.0,0,260,0,184,184,0,,Portfolio forecast WAPE was 32.12% against realized demand. Lost 68 sales units across the portfolio. Carried 14 backlog units into next round.,58,6,batch_058,Batch market 058
1,Team 02,Sponsorship Growth,3,1,0,0,0,415,407.43,-7.57,60.47,0.1484,102,123.19,384,320,358,89.39,35.06,0.043,304,407.43,304,19,83,0,0,0.7461,37449.28,16688.56,17599.3,0.0,588.71,830.0,2088.0,1500.0,77.0,525.0,3500.0,0.0,30761.71,3500.0,False,39371.57,-1922.29,8.46,55.65,2.0,0.0,0,320,0,320,476,0,,"Portfolio forecast WAPE was 14.84% against realized demand. Lost 19 sales units across the portfolio. Carried 83 backlog units into next round. Used $3,500.00 of planned borrowing.",58,6,batch_058,Batch market 058
1,Team 03,Engineering Challenger,2,1,0,0,0,200,274.42,74.42,74.42,0.2712,75,164.73,200,200,307,65.15,40.13,0.0065,198,274.42,198,51,24,0,90,0.7215,32617.0,8668.08,11349.2,180.0,57.76,240.0,864.0,2500.0,22.0,3761.7,1000.0,0.0,36879.96,1000.0,False,23881.04,8735.96,63.34,54.11,2.0,0.0,0,290,0,200,216,0,,"Portfolio forecast WAPE was 27.12% against realized demand. Lost 51 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",58,6,batch_058,Batch market 058
1,Team 04,Low-Cost Volume,3,1,0,0,0,355,377.37,22.37,77.33,0.2049,66,105.24,348,348,441,78.91,31.71,0.0478,330,377.37,310,30,36,20,72,0.8215,32623.5,10496.01,14312.97,264.0,668.78,360.0,936.0,9000.0,154.0,4789.9,7000.0,0.0,32663.74,7000.0,False,36191.76,-3568.26,23.05,42.18,1.33,17.94,0,420,0,348,331,0,,"Portfolio forecast WAPE was 20.49% against realized demand. Lost 30 sales units across the portfolio. Carried 36 backlog units into next round. Used $7,000.00 of planned borrowing.",58,6,batch_058,Batch market 058
1,Team 05,Community / Club,3,1,0,0,0,207,403.47,196.47,196.47,0.487,185,127.68,225,225,303,74.26,32.74,0.025,217,403.47,217,173,12,0,75,0.5378,27707.28,6024.16,9718.98,150.0,244.39,120.0,0.0,750.0,0.0,2455.5,0.0,0.0,33739.75,0.0,False,17007.53,10699.75,54.01,45.95,1.67,20.03,0,300,0,225,184,0,,Portfolio forecast WAPE was 48.70% against realized demand. Lost 173 sales units across the portfolio. Carried 12 backlog units into next round.,58,6,batch_058,Batch market 058
1,Team 06,Premium Quality,2,1,0,0,0,278,274.15,-3.85,7.77,0.0283,39,167.06,236,236,299,78.93,41.57,0.0075,234,274.15,234,0,39,0,24,0.8535,39093.12,12761.99,14659.52,48.0,78.61,390.0,2232.0,4000.0,220.0,2497.68,10000.0,0.0,40287.0,10000.0,False,34390.12,4703.0,49.54,67.59,2.0,0.0,0,260,0,236,307,0,,"Portfolio forecast WAPE was 2.83% against realized demand. Carried 39 backlog units into next round. Used $10,000.00 of planned borrowing.",58,6,batch_058,Batch market 058
2,Team 01,Premium Quality,2,1,0,0,0,180,287.5,107.5,107.5,0.3739,119,187.87,184,184,283,65.02,48.66,0.005,182,287.5,182,105,14,0,76,0.6036,34192.8,8953.44,11292.68,152.0,40.95,140.0,936.0,3000.0,0.0,3698.16,0.0,0.0,45352.49,0.0,False,24515.07,9677.73,76.41,51.81,2.0,0.0,0,76,184,184,184,14,,Portfolio forecast WAPE was 37.39% against realized demand. Lost 105 sales units across the portfolio. Carried 14 backlog units into next round.,58,6,batch_058,Batch market 058
2,Team 02,Sponsorship Growth,3,1,0,0,0,415,370.64,-44.36,82.44,0.2224,453,0.0,384,0,387,0.0,35.84,0.1221,0,370.64,0,370,83,0,0,0.0,0.0,17059.84,0.0,0.0,0.0,830.0,2088.0,1500.0,154.0,1050.0,3500.0,0.0,12629.87,7000.0,True,21631.84,-21631.84,0.0,10.0,2.0,8.28,0,0,0,0,476,83,,"Portfolio forecast WAPE was 22.24% against realized demand. Lost 370 sales units across the portfolio. Carried 83 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",58,6,batch_058,Batch market 058
2,Team 03,Engineering Challenger,2,1,0,0,0,200,299.09,99.09,99.09,0.3313,234,164.51,200,90,319,28.21,41.03,0.005,88,299.09,88,210,24,0,0,0.2724,14477.0,8862.48,5529.2,0.0,19.81,240.0,864.0,2500.0,44.0,300.0,1000.0,0.0,34297.47,2000.0,False,18059.49,-3582.49,0.74,33.73,2.0,0.0,0,90,0,90,216,24,,"Portfolio forecast WAPE was 33.13% against realized demand. Lost 210 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",58,6,batch_058,Batch market 058
2,Team 04,Low-Cost Volume,3,1,0,0,0,355,405.35,50.35,96.29,0.2375,124,105.27,348,348,454,76.65,32.42,0.0468,331,405.35,316,88,36,35,55,0.716,33266.1,10731.02,14609.04,320.0,666.71,360.0,936.0,9000.0,308.0,6487.1,7000.0,0.0,35999.07,14000.0,True,36930.77,-3664.67,22.97,31.66,1.33,18.77,20,72,331,348,331,36,,"Portfolio forecast WAPE was 23.75% against realized demand. Lost 88 sales units across the portfolio. Carried 36 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",58,6,batch_058,Batch market 058
2,Team 05,Community / Club,3,1,0,0,0,207,407.09,200.09,200.09,0.4915,346,127.59,225,75,303,24.75,33.47,0.0232,72,407.09,72,334,12,0,0,0.1718,9186.12,6158.48,3391.0,0.0,75.25,120.0,0.0,750.0,0.0,0.0,0.0,0.0,32431.14,0.0,False,10494.73,-1308.61,-6.09,18.7,1.67,34.33,0,75,0,75,184,12,,Portfolio forecast WAPE was 49.15% against realized demand. Lost 334 sales units across the portfolio. Carried 12 backlog units into next round.,58,6,batch_058,Batch market 058
2,Team 06,Premium Quality,2,1,0,0,0,278,281.32,3.32,17.14,0.0609,298,166.34,236,24,330,7.27,42.5,0.0066,22,281.32,22,248,50,0,0,0.0687,3659.52,13047.5,1810.02,0.0,6.51,500.0,2232.0,4000.0,440.0,3000.0,10000.0,0.0,31910.49,20000.0,True,22036.03,-18376.51,-509.3,39.93,2.0,0.0,0,24,0,24,307,39,,"Portfolio forecast WAPE was 6.09% against realized demand. Lost 248 sales units across the portfolio. Carried 50 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",58,6,batch_058,Batch market 058
3,Team 01,Premium Quality,2,1,0,0,0,180,296.29,116.29,116.29,0.3925,127,187.87,184,184,296,62.16,49.73,0.005,182,296.29,182,113,14,0,76,0.5865,34192.8,9150.32,11507.96,152.0,40.95,140.0,936.0,3000.0,0.0,3779.48,0.0,0.0,54618.06,0.0,False,24927.23,9265.57,74.14,42.53,2.0,11.34,0,76,184,184,184,14,,Portfolio forecast WAPE was 39.25% against realized demand. Lost 113 sales units across the portfolio. Carried 14 backlog units into next round.,58,6,batch_058,Batch market 058
3,Team 02,Sponsorship Growth,3,1,0,0,0,415,352.44,-62.56,62.56,0.1775,434,0.0,384,0,416,0.0,36.63,0.1201,0,352.44,0,351,83,0,0,0.0,0.0,17435.88,0.0,0.0,0.0,830.0,2088.0,1500.0,231.0,2468.25,3500.0,5955.01,0.0,16455.01,True,22084.88,-22084.88,0.0,0.0,2.0,14.08,0,0,0,0,476,83,,"Portfolio forecast WAPE was 17.75% against realized demand. Lost 351 sales units across the portfolio. Carried 83 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $5,955.01 to cover a cash shortfall. Liquidity stress flagged this round.",58,6,batch_058,Batch market 058
3,Team 03,Engineering Challenger,2,1,0,0,0,200,300.21,100.21,100.21,0.3338,125,164.73,200,200,331,60.42,41.93,0.005,198,300.21,198,101,24,0,16,0.6107,32617.0,9056.88,11803.0,32.0,44.55,240.0,864.0,2500.0,66.0,1120.88,1000.0,0.0,43308.04,3000.0,False,24606.43,8010.57,59.15,25.75,2.0,9.9,0,0,216,200,216,24,,"Portfolio forecast WAPE was 33.38% against realized demand. Lost 101 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",58,6,batch_058,Batch market 058
3,Team 04,Low-Cost Volume,3,1,0,0,0,355,423.71,68.71,87.99,0.2077,127,105.16,348,348,467,74.52,33.13,0.046,331,423.71,331,91,36,35,38,0.72,34809.6,10966.03,14903.04,285.99,684.67,360.0,936.0,9000.0,462.0,7067.36,7000.0,0.0,40210.94,21000.0,True,37597.73,-2788.13,24.94,21.37,1.33,19.21,35,55,331,348,331,36,,"Portfolio forecast WAPE was 20.77% against realized demand. Lost 91 sales units across the portfolio. Carried 36 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",58,6,batch_058,Batch market 058
3,Team 05,Community / Club,3,1,0,0,0,207,429.7,222.7,222.7,0.5183,261,127.71,225,184,303,60.73,34.2,0.0232,179,429.7,179,249,12,0,0,0.4053,22860.24,6292.8,8299.91,0.0,186.94,120.0,0.0,750.0,0.0,0.0,0.0,0.0,39641.73,0.0,False,15649.65,7210.59,45.14,0.01,1.67,36.24,0,0,184,184,184,12,,Portfolio forecast WAPE was 51.83% against realized demand. Lost 249 sales units across the portfolio. Carried 12 backlog units into next round.,58,6,batch_058,Batch market 058
3,Team 06,Premium Quality,2,1,0,0,0,278,297.65,19.65,62.45,0.2098,113,167.06,236,236,361,65.37,43.43,0.0055,234,297.65,234,63,50,0,71,0.6731,39093.12,13333.01,15254.12,142.0,57.58,500.0,2232.0,4000.0,660.0,7583.53,10000.0,0.0,44824.9,30000.0,True,36178.71,2914.41,44.65,34.4,2.0,11.63,0,0,307,236,307,50,,"Portfolio forecast WAPE was 20.98% against realized demand. Lost 63 sales units across the portfolio. Carried 50 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",58,6,batch_058,Batch market 058
4,Team 01,Premium Quality,2,1,0,0,0,180,287.86,107.86,107.86,0.3747,119,187.87,184,184,309,59.55,50.79,0.005,182,287.86,182,105,14,0,76,0.6029,34192.8,9345.36,11723.24,152.0,40.95,140.0,936.0,3000.0,0.0,3860.04,0.0,0.0,63473.31,0.0,False,25337.55,8855.25,71.89,33.84,2.0,7.48,0,76,184,184,184,14,,Portfolio forecast WAPE was 37.47% against realized demand. Lost 105 sales units across the portfolio. Carried 14 backlog units into next round.,58,6,batch_058,Batch market 058
4,Team 02,Sponsorship Growth,3,1,0,0,0,415,421.18,6.18,14.84,0.0352,135,123.28,384,384,445,86.29,37.41,0.0395,368,421.18,368,52,83,0,92,0.7299,45365.76,17807.16,22075.34,184.0,654.15,830.0,2088.0,1500.0,439.01,6434.97,3500.0,0.0,3288.1,19955.01,True,45577.66,-211.9,13.12,0.0,2.0,12.02,0,0,476,384,476,83,,"Portfolio forecast WAPE was 3.52% against realized demand. Lost 52 sales units across the portfolio. Carried 83 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",58,6,batch_058,Batch market 058
4,Team 03,Engineering Challenger,2,1,0,0,0,200,292.64,92.64,92.64,0.3166,117,164.73,200,200,343,58.31,42.83,0.005,198,292.64,198,93,24,0,32,0.6253,32617.0,9251.28,12030.8,64.0,44.55,240.0,864.0,2500.0,88.0,1970.56,1000.0,0.0,51842.41,4000.0,False,25082.63,7534.37,57.02,18.37,2.0,5.91,0,16,216,200,216,24,,"Portfolio forecast WAPE was 31.66% against realized demand. Lost 93 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",58,6,batch_058,Batch market 058
4,Team 04,Low-Cost Volume,3,1,1,0,1,345,436.0,91.0,96.82,0.2221,145,105.2,338,338,480,70.42,33.84,0.0465,321,436.0,326,111,34,0,31,0.6907,35684.25,10862.64,14786.71,62.0,682.58,340.0,936.0,9000.0,616.0,5249.04,7000.0,0.0,45609.26,28000.0,True,37285.93,-1601.68,24.43,9.8,1.33,15.25,35,38,331,338,321,36,,"Portfolio forecast WAPE was 22.21% against realized demand. Lost 111 sales units across the portfolio. Carried 34 backlog units into next round. Generated $1,389.15 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",58,6,batch_058,Batch market 058
4,Team 05,Community / Club,3,1,0,0,0,201,419.83,218.83,218.83,0.5212,252,128.47,219,184,303,60.73,34.93,0.0236,179,419.83,179,240,12,0,0,0.4145,22996.92,6287.4,8468.68,0.0,189.61,120.0,0.0,750.0,0.0,0.0,0.0,0.0,46822.96,0.0,False,15815.69,7181.23,44.98,0.0,1.67,24.12,0,0,184,184,180,12,,Portfolio forecast WAPE was 52.12% against realized demand. Lost 240 sales units across the portfolio. Carried 12 backlog units into next round.,58,6,batch_058,Batch market 058
4,Team 06,Premium Quality,2,1,0,0,0,278,292.5,14.5,19.92,0.0681,108,167.06,236,236,392,60.2,44.36,0.0055,234,292.5,234,58,50,0,142,0.6832,39093.12,13618.52,15550.24,284.0,57.58,500.0,2232.0,4000.0,880.0,12299.12,10000.0,0.0,56795.68,40000.0,True,37122.34,1970.78,42.17,29.26,2.0,7.74,0,71,307,236,307,50,,"Portfolio forecast WAPE was 6.81% against realized demand. Lost 58 sales units across the portfolio. Carried 50 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",58,6,batch_058,Batch market 058
1,Team 01,Premium Quality,2,1,0,0,0,180,388.77,208.77,208.77,0.537,206,187.87,184,184,270,68.15,48.79,0.005,182,388.77,182,192,14,0,76,0.4681,34192.8,8977.36,11318.44,152.0,40.95,140.0,936.0,3000.0,0.0,3708.04,0.0,0.0,35212.05,0.0,False,24564.75,9628.05,76.13,52.8,2.0,0.0,0,260,0,184,184,0,,Portfolio forecast WAPE was 53.70% against realized demand. Lost 192 sales units across the portfolio. Carried 14 backlog units into next round.,59,4,batch_059,Batch market 059
1,Team 02,Sponsorship Growth,3,1,0,0,0,415,594.41,179.41,179.41,0.3018,286,123.21,384,320,358,89.39,35.94,0.0376,307,594.41,307,203,83,0,0,0.5165,37825.92,17107.44,18019.6,0.0,520.04,830.0,2088.0,1500.0,77.0,525.0,3500.0,0.0,30367.84,3500.0,False,40142.08,-2316.16,7.1,47.69,2.0,0.0,0,320,0,320,476,0,,"Portfolio forecast WAPE was 30.18% against realized demand. Lost 203 sales units across the portfolio. Carried 83 backlog units into next round. Used $3,500.00 of planned borrowing.",59,4,batch_059,Batch market 059
1,Team 03,Engineering Challenger,2,1,0,0,0,200,405.49,205.49,205.49,0.5068,207,164.73,200,200,307,65.15,41.14,0.005,198,405.49,198,183,24,0,90,0.4883,32617.0,8886.24,11604.1,180.0,44.55,240.0,864.0,2500.0,22.0,3852.6,1000.0,0.0,36420.11,1000.0,False,24340.89,8276.11,61.02,45.78,2.0,0.0,0,290,0,200,216,0,,"Portfolio forecast WAPE was 50.68% against realized demand. Lost 183 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",59,4,batch_059,Batch market 059
1,Team 04,Low-Cost Volume,3,1,0,0,0,355,532.34,177.34,177.34,0.3331,199,105.16,348,348,441,78.91,32.5,0.0436,332,532.34,332,163,36,0,72,0.6237,34912.5,10757.5,14643.84,144.0,651.45,360.0,936.0,9000.0,154.0,3390.0,7000.0,0.0,34497.71,7000.0,False,36646.79,-1734.29,26.69,35.75,1.33,24.72,0,420,0,348,331,0,,"Portfolio forecast WAPE was 33.31% against realized demand. Lost 163 sales units across the portfolio. Carried 36 backlog units into next round. Used $7,000.00 of planned borrowing.",59,4,batch_059,Batch market 059
2,Team 01,Premium Quality,2,1,0,0,0,180,448.29,268.29,268.29,0.5985,279,187.87,184,184,283,65.02,49.85,0.005,182,448.29,182,265,14,0,76,0.3937,34192.8,9172.4,11533.72,152.0,40.95,140.0,936.0,3000.0,0.0,3788.6,0.0,0.0,44429.78,0.0,False,24975.07,9217.73,73.88,36.94,2.0,0.0,0,76,184,184,184,14,,Portfolio forecast WAPE was 59.85% against realized demand. Lost 265 sales units across the portfolio. Carried 14 backlog units into next round.,59,4,batch_059,Batch market 059
2,Team 02,Sponsorship Growth,3,1,0,0,0,415,577.21,162.21,162.21,0.281,659,0.0,384,0,387,0.0,36.72,0.1059,0,577.21,0,576,83,0,0,0.0,0.0,17478.72,0.0,0.0,0.0,830.0,2088.0,1500.0,154.0,1050.0,3500.0,0.0,11817.12,7000.0,True,22050.72,-22050.72,0.0,5.76,2.0,12.14,0,0,0,0,476,83,,"Portfolio forecast WAPE was 28.10% against realized demand. Lost 576 sales units across the portfolio. Carried 83 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",59,4,batch_059,Batch market 059
2,Team 03,Engineering Challenger,2,1,0,0,0,200,469.36,269.36,269.36,0.5739,294,164.73,200,200,319,62.7,42.04,0.005,198,469.36,198,270,24,0,106,0.4013,32617.0,9080.64,11831.0,212.0,44.55,240.0,864.0,2500.0,44.0,4756.24,1000.0,0.0,45220.92,2000.0,False,24816.19,7800.81,58.89,30.43,2.0,0.0,0,90,216,200,216,24,,"Portfolio forecast WAPE was 57.39% against realized demand. Lost 270 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",59,4,batch_059,Batch market 059
2,Team 04,Low-Cost Volume,3,1,0,0,0,355,610.14,255.14,255.14,0.4182,313,105.16,348,348,454,76.65,33.21,0.0426,332,610.14,332,277,36,0,55,0.5138,34912.5,10992.51,14938.68,110.0,637.05,360.0,936.0,9000.0,308.0,3926.55,7000.0,0.0,39127.97,14000.0,True,37282.24,-2369.74,25.13,18.87,1.33,27.52,0,72,331,348,331,36,,"Portfolio forecast WAPE was 41.82% against realized demand. Lost 277 sales units across the portfolio. Carried 36 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",59,4,batch_059,Batch market 059
3,Team 01,Premium Quality,2,1,0,0,0,180,474.63,294.63,294.63,0.6208,306,187.87,184,184,296,62.16,50.92,0.005,182,474.63,182,292,14,0,76,0.3725,34192.8,9369.28,11749.0,152.0,40.95,140.0,936.0,3000.0,0.0,3869.92,0.0,0.0,53235.35,0.0,False,25387.23,8805.57,71.61,20.29,2.0,18.24,0,76,184,184,184,14,,Portfolio forecast WAPE was 62.08% against realized demand. Lost 292 sales units across the portfolio. Carried 14 backlog units into next round.,59,4,batch_059,Batch market 059
3,Team 02,Sponsorship Growth,3,1,0,0,0,415,660.83,245.83,245.83,0.372,374,123.29,384,384,416,92.31,37.5,0.0349,369,660.83,369,291,83,0,92,0.4961,45494.24,17850.0,22129.1,184.0,579.03,830.0,2088.0,1500.0,231.0,5025.0,3500.0,0.0,15420.23,10500.0,False,45391.13,103.11,13.38,0.0,2.0,26.09,0,0,476,384,476,83,,"Portfolio forecast WAPE was 37.20% against realized demand. Lost 291 sales units across the portfolio. Carried 83 backlog units into next round. Used $3,500.00 of planned borrowing.",59,4,batch_059,Batch market 059
3,Team 03,Engineering Challenger,2,1,0,0,0,200,497.35,297.35,297.35,0.5979,322,164.73,200,200,331,60.42,42.94,0.005,198,497.35,198,298,24,0,122,0.3798,32617.0,9275.04,12057.9,244.0,44.55,240.0,864.0,2500.0,66.0,5688.68,1000.0,0.0,53546.43,3000.0,False,25291.49,7325.51,56.77,14.29,2.0,16.25,0,106,216,200,216,24,,"Portfolio forecast WAPE was 59.79% against realized demand. Lost 298 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",59,4,batch_059,Batch market 059
3,Team 04,Low-Cost Volume,3,1,0,0,0,355,656.2,301.2,301.2,0.459,358,105.12,348,348,467,74.52,33.92,0.0418,333,656.2,333,322,36,0,38,0.4811,35005.95,11227.52,15234.75,75.99,626.89,360.0,936.0,9000.0,462.0,4438.96,7000.0,0.0,43210.77,21000.0,True,37923.15,-2917.2,23.77,0.9,1.33,28.83,0,55,331,348,331,36,,"Portfolio forecast WAPE was 45.90% against realized demand. Lost 322 sales units across the portfolio. Carried 36 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",59,4,batch_059,Batch market 059
4,Team 01,Premium Quality,2,1,0,0,0,180,497.92,317.92,317.92,0.6385,329,187.87,184,184,309,59.55,51.98,0.005,182,497.92,182,315,14,0,76,0.3555,34192.8,9564.32,11965.15,152.0,40.95,140.0,936.0,3000.0,0.0,3950.48,0.0,0.0,61629.73,0.0,False,25798.42,8394.38,69.35,3.04,2.0,12.73,0,76,184,184,184,14,,Portfolio forecast WAPE was 63.85% against realized demand. Lost 315 sales units across the portfolio. Carried 14 backlog units into next round.,59,4,batch_059,Batch market 059
4,Team 02,Sponsorship Growth,3,1,0,0,0,415,750.64,335.64,335.64,0.4471,463,123.29,384,384,445,86.29,38.29,0.0341,369,750.64,369,380,83,0,184,0.4426,45494.24,18226.04,22572.36,368.01,566.34,830.0,2088.0,1500.0,308.0,9145.36,3500.0,0.0,17955.72,14000.0,False,46458.75,-964.51,11.19,0.0,2.0,21.0,0,92,476,384,476,83,,"Portfolio forecast WAPE was 44.71% against realized demand. Lost 380 sales units across the portfolio. Carried 83 backlog units into next round. Used $3,500.00 of planned borrowing.",59,4,batch_059,Batch market 059
4,Team 03,Engineering Challenger,2,1,0,0,0,200,522.52,322.52,322.52,0.6172,348,164.73,200,200,343,58.31,43.83,0.005,198,522.52,198,324,24,0,138,0.3623,32617.0,9467.28,12285.7,276.0,44.55,240.0,864.0,2500.0,88.0,6648.54,1000.0,0.0,61397.9,4000.0,False,25765.53,6851.47,54.64,0.0,2.0,10.66,0,122,216,200,216,24,,"Portfolio forecast WAPE was 61.72% against realized demand. Lost 324 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",59,4,batch_059,Batch market 059
4,Team 04,Low-Cost Volume,3,1,1,0,1,345,702.92,357.92,357.92,0.5092,415,105.19,338,338,480,70.42,34.63,0.0423,323,702.92,323,387,28,0,31,0.4371,33976.95,11116.23,15108.08,62.0,616.11,280.0,936.0,9000.0,616.0,5273.53,7000.0,0.0,46453.3,28000.0,True,37734.42,-3757.47,22.09,0.0,1.33,23.66,0,38,331,338,321,36,,"Portfolio forecast WAPE was 50.92% against realized demand. Lost 387 sales units across the portfolio. Carried 28 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",59,4,batch_059,Batch market 059
1,Team 01,Premium Quality,2,1,0,0,0,180,201.5,21.5,21.5,0.1067,18,187.87,184,184,270,68.15,48.02,0.005,182,201.5,182,4,14,0,76,0.9032,34192.8,8835.68,11163.01,152.0,40.95,140.0,936.0,3000.0,0.0,3649.52,0.0,0.0,35509.16,0.0,False,24267.64,9925.16,77.76,68.97,2.0,0.0,0,260,0,184,184,0,,Portfolio forecast WAPE was 10.67% against realized demand. Lost 4 sales units across the portfolio. Carried 14 backlog units into next round.,60,8,batch_060,Batch market 060
1,Team 02,Sponsorship Growth,3,1,0,0,0,415,306.67,-108.33,108.33,0.3532,22,123.68,384,320,358,89.39,35.37,0.0344,307,306.67,283,0,22,24,0,0.9228,35001.12,16836.12,17748.22,144.0,437.12,220.0,2088.0,1500.0,77.0,2705.0,3500.0,0.0,28634.66,3500.0,False,39050.46,-4049.34,-0.07,61.37,2.0,0.0,0,320,0,320,476,0,,"Portfolio forecast WAPE was 35.32% against realized demand. Carried 22 backlog units into next round. Used $3,500.00 of planned borrowing.",60,8,batch_060,Batch market 060
1,Team 03,Engineering Challenger,2,1,0,0,0,200,208.71,8.71,29.99,0.1437,20,165.57,200,200,307,65.15,40.49,0.005,198,208.71,188,0,20,10,90,0.9008,31127.0,8745.84,11439.2,240.0,42.29,200.0,864.0,2500.0,22.0,4770.96,1000.0,0.0,35217.67,1000.0,False,24053.33,7073.67,57.98,61.2,2.0,0.0,0,290,0,200,216,0,,"Portfolio forecast WAPE was 14.37% against realized demand. Carried 20 backlog units into next round. Used $1,000.00 of planned borrowing.",60,8,batch_060,Batch market 060
1,Team 04,Low-Cost Volume,3,1,0,0,0,355,276.8,-78.2,100.96,0.3647,17,106.76,348,348,441,78.91,31.99,0.0411,333,276.8,258,0,17,75,72,0.9321,27543.6,10588.69,14432.13,594.0,483.76,170.0,936.0,9000.0,154.0,8862.9,7000.0,0.0,27417.02,7000.0,False,36358.58,-8814.98,7.9,46.6,1.33,13.03,0,420,0,348,331,0,,"Portfolio forecast WAPE was 36.47% against realized demand. Carried 17 backlog units into next round. Used $7,000.00 of planned borrowing.",60,8,batch_060,Batch market 060
