round_number,team_name,product_id,slot_name,product_name,forecast_units,actual_demand_units,actual_sales_units,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,run_id,team_count,market_scenario,market_label
3,Team 06,team_06_B,B,Control Tour,146,119.2,122,-26.8,26.8,-0.1836,0.2248,48,7,batch_048,Batch market 048
3,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,48,7,batch_048,Batch market 048
3,Team 07,team_07_A,A,Momentum Edge,108,164.66,107,56.66,56.66,0.5246,0.3441,48,7,batch_048,Batch market 048
3,Team 07,team_07_B,B,Rise Power,76,125.59,76,49.59,49.59,0.6525,0.3949,48,7,batch_048,Batch market 048
3,Team 07,team_07_C,C,Court Wave,99,120.68,99,21.68,21.68,0.219,0.1797,48,7,batch_048,Batch market 048
4,Team 01,team_01_A,A,Elite Spin Pro,85,156.16,86,71.16,71.16,0.8371,0.4557,48,7,batch_048,Batch market 048
4,Team 01,team_01_B,B,Control Tour,95,136.34,96,41.34,41.34,0.4351,0.3032,48,7,batch_048,Batch market 048
4,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,48,7,batch_048,Batch market 048
4,Team 02,team_02_A,A,Momentum Edge,158,149.34,140,-8.66,8.66,-0.0548,0.058,48,7,batch_048,Batch market 048
4,Team 02,team_02_B,B,Rise Power,112,125.38,99,13.38,13.38,0.1195,0.1067,48,7,batch_048,Batch market 048
4,Team 02,team_02_C,C,Court Wave,145,127.58,128,-17.42,17.42,-0.1201,0.1365,48,7,batch_048,Batch market 048
4,Team 03,team_03_A,A,Vector X,90,140.44,89,50.44,50.44,0.5605,0.3592,48,7,batch_048,Batch market 048
4,Team 03,team_03_B,B,Axis Control,110,155.92,109,45.92,45.92,0.4175,0.2945,48,7,batch_048,Batch market 048
4,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,48,7,batch_048,Batch market 048
4,Team 04,team_04_A,A,Starter Pop,144,144.68,134,0.68,0.68,0.0047,0.0047,48,7,batch_048,Batch market 048
4,Team 04,team_04_B,B,Club Value,115,94.82,94,-20.18,20.18,-0.1755,0.2129,48,7,batch_048,Batch market 048
4,Team 04,team_04_C,C,Team 04 NextGen,86,191.49,79,105.49,105.49,1.2266,0.5509,48,7,batch_048,Batch market 048
4,Team 05,team_05_A,A,Club Control,83,147.71,74,64.71,64.71,0.7796,0.4381,48,7,batch_048,Batch market 048
4,Team 05,team_05_B,B,Court Starter,66,96.76,58,30.76,30.76,0.4661,0.3179,48,7,batch_048,Batch market 048
4,Team 05,team_05_C,C,Club Spin,52,162.05,47,110.05,110.05,2.1164,0.6791,48,7,batch_048,Batch market 048
4,Team 06,team_06_A,A,Elite Spin Pro,132,153.92,111,21.92,21.92,0.1661,0.1424,48,7,batch_048,Batch market 048
4,Team 06,team_06_B,B,Control Tour,146,140.25,123,-5.75,5.75,-0.0394,0.041,48,7,batch_048,Batch market 048
4,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,48,7,batch_048,Batch market 048
4,Team 07,team_07_A,A,Momentum Edge,108,156.89,108,48.89,48.89,0.4527,0.3116,48,7,batch_048,Batch market 048
4,Team 07,team_07_B,B,Rise Power,76,144.16,76,68.16,68.16,0.8968,0.4728,48,7,batch_048,Batch market 048
4,Team 07,team_07_C,C,Court Wave,99,140.09,99,41.09,41.09,0.4151,0.2933,48,7,batch_048,Batch market 048
1,Team 01,team_01_A,A,Elite Spin Pro,85,213.39,86,128.39,128.39,1.5105,0.6017,49,4,batch_049,Batch market 049
1,Team 01,team_01_B,B,Control Tour,95,217.25,96,122.25,122.25,1.2869,0.5627,49,4,batch_049,Batch market 049
1,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,49,4,batch_049,Batch market 049
1,Team 02,team_02_A,A,Momentum Edge,158,216.28,117,58.28,58.28,0.3688,0.2695,49,4,batch_049,Batch market 049
1,Team 02,team_02_B,B,Rise Power,112,223.38,82,111.38,111.38,0.9945,0.4986,49,4,batch_049,Batch market 049
1,Team 02,team_02_C,C,Court Wave,145,197.33,107,52.33,52.33,0.3609,0.2652,49,4,batch_049,Batch market 049
1,Team 03,team_03_A,A,Vector X,90,232.14,89,142.14,142.14,1.5793,0.6123,49,4,batch_049,Batch market 049
1,Team 03,team_03_B,B,Axis Control,110,214.31,109,104.31,104.31,0.9483,0.4867,49,4,batch_049,Batch market 049
1,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,49,4,batch_049,Batch market 049
1,Team 04,team_04_A,A,Starter Pop,144,212.53,134,68.53,68.53,0.4759,0.3225,49,4,batch_049,Batch market 049
1,Team 04,team_04_B,B,Club Value,125,139.05,118,14.05,14.05,0.1124,0.1011,49,4,batch_049,Batch market 049
1,Team 04,team_04_C,C,Flex Edge,86,208.33,80,122.33,122.33,1.4224,0.5872,49,4,batch_049,Batch market 049
2,Team 01,team_01_A,A,Elite Spin Pro,85,267.82,86,182.82,182.82,2.1509,0.6826,49,4,batch_049,Batch market 049
2,Team 01,team_01_B,B,Control Tour,95,253.55,96,158.55,158.55,1.6689,0.6253,49,4,batch_049,Batch market 049
2,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,49,4,batch_049,Batch market 049
2,Team 02,team_02_A,A,Momentum Edge,158,250.07,0,92.07,92.07,0.5827,0.3682,49,4,batch_049,Batch market 049
2,Team 02,team_02_B,B,Rise Power,112,235.33,0,123.33,123.33,1.1012,0.5241,49,4,batch_049,Batch market 049
2,Team 02,team_02_C,C,Court Wave,145,164.51,0,19.51,19.51,0.1345,0.1186,49,4,batch_049,Batch market 049
2,Team 03,team_03_A,A,Vector X,90,271.31,89,181.31,181.31,2.0145,0.6683,49,4,batch_049,Batch market 049
2,Team 03,team_03_B,B,Axis Control,110,271.46,109,161.46,161.46,1.4678,0.5948,49,4,batch_049,Batch market 049
2,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,49,4,batch_049,Batch market 049
2,Team 04,team_04_A,A,Starter Pop,144,248.89,134,104.89,104.89,0.7284,0.4214,49,4,batch_049,Batch market 049
2,Team 04,team_04_B,B,Club Value,125,162.61,118,37.61,37.61,0.3009,0.2313,49,4,batch_049,Batch market 049
2,Team 04,team_04_C,C,Flex Edge,86,263.46,80,177.46,177.46,2.0634,0.6736,49,4,batch_049,Batch market 049
3,Team 01,team_01_A,A,Elite Spin Pro,85,336.32,86,251.32,251.32,2.9567,0.7473,49,4,batch_049,Batch market 049
3,Team 01,team_01_B,B,Control Tour,95,238.15,96,143.15,143.15,1.5068,0.6011,49,4,batch_049,Batch market 049
3,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,49,4,batch_049,Batch market 049
3,Team 02,team_02_A,A,Momentum Edge,158,329.0,141,171.0,171.0,1.0823,0.5198,49,4,batch_049,Batch market 049
3,Team 02,team_02_B,B,Rise Power,112,235.13,100,123.13,123.13,1.0994,0.5237,49,4,batch_049,Batch market 049
3,Team 02,team_02_C,C,Court Wave,145,209.23,128,64.23,64.23,0.443,0.307,49,4,batch_049,Batch market 049
3,Team 03,team_03_A,A,Vector X,90,259.84,89,169.84,169.84,1.8871,0.6536,49,4,batch_049,Batch market 049
3,Team 03,team_03_B,B,Axis Control,110,339.15,109,229.15,229.15,2.0832,0.6757,49,4,batch_049,Batch market 049
3,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,49,4,batch_049,Batch market 049
3,Team 04,team_04_A,A,Starter Pop,144,238.66,135,94.66,94.66,0.6574,0.3966,49,4,batch_049,Batch market 049
3,Team 04,team_04_B,B,Club Value,125,200.13,118,75.13,75.13,0.601,0.3754,49,4,batch_049,Batch market 049
3,Team 04,team_04_C,C,Flex Edge,86,317.38,80,231.38,231.38,2.6905,0.729,49,4,batch_049,Batch market 049
4,Team 01,team_01_A,A,Elite Spin Pro,85,335.04,86,250.04,250.04,2.9417,0.7463,49,4,batch_049,Batch market 049
4,Team 01,team_01_B,B,Control Tour,95,277.79,96,182.79,182.79,1.9241,0.658,49,4,batch_049,Batch market 049
4,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,49,4,batch_049,Batch market 049
4,Team 02,team_02_A,A,Momentum Edge,158,332.21,141,174.21,174.21,1.1026,0.5244,49,4,batch_049,Batch market 049
4,Team 02,team_02_B,B,Rise Power,112,295.59,100,183.59,183.59,1.6392,0.6211,49,4,batch_049,Batch market 049
4,Team 02,team_02_C,C,Court Wave,145,266.54,128,121.54,121.54,0.8382,0.456,49,4,batch_049,Batch market 049
4,Team 03,team_03_A,A,Vector X,90,312.39,89,222.39,222.39,2.471,0.7119,49,4,batch_049,Batch market 049
4,Team 03,team_03_B,B,Axis Control,110,326.58,109,216.58,216.58,1.9689,0.6632,49,4,batch_049,Batch market 049
4,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,49,4,batch_049,Batch market 049
4,Team 04,team_04_A,A,Starter Pop,144,270.88,135,126.88,126.88,0.8811,0.4684,49,4,batch_049,Batch market 049
4,Team 04,team_04_B,B,Club Value,115,181.38,108,66.38,66.38,0.5772,0.366,49,4,batch_049,Batch market 049
4,Team 04,team_04_C,C,Team 04 NextGen,86,419.6,79,333.6,333.6,3.8791,0.795,49,4,batch_049,Batch market 049
1,Team 01,team_01_A,A,Elite Spin Pro,85,196.23,86,111.23,111.23,1.3086,0.5668,50,4,batch_050,Batch market 050
1,Team 01,team_01_B,B,Control Tour,95,203.93,96,108.93,108.93,1.1466,0.5342,50,4,batch_050,Batch market 050
1,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,50,4,batch_050,Batch market 050
1,Team 02,team_02_A,A,Momentum Edge,158,202.52,116,44.52,44.52,0.2818,0.2198,50,4,batch_050,Batch market 050
1,Team 02,team_02_B,B,Rise Power,112,204.52,82,92.52,92.52,0.8261,0.4524,50,4,batch_050,Batch market 050
1,Team 02,team_02_C,C,Court Wave,145,190.98,106,45.98,45.98,0.3171,0.2408,50,4,batch_050,Batch market 050
1,Team 03,team_03_A,A,Vector X,90,213.24,89,123.24,123.24,1.3694,0.5779,50,4,batch_050,Batch market 050
1,Team 03,team_03_B,B,Axis Control,110,200.85,109,90.85,90.85,0.8259,0.4523,50,4,batch_050,Batch market 050
1,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,50,4,batch_050,Batch market 050
1,Team 04,team_04_A,A,Starter Pop,144,207.61,134,63.61,63.61,0.4418,0.3064,50,4,batch_050,Batch market 050
1,Team 04,team_04_B,B,Club Value,125,135.22,117,10.22,10.22,0.0818,0.0756,50,4,batch_050,Batch market 050
1,Team 04,team_04_C,C,Flex Edge,86,196.88,79,110.88,110.88,1.2893,0.5632,50,4,batch_050,Batch market 050
2,Team 01,team_01_A,A,Elite Spin Pro,85,217.48,86,132.48,132.48,1.5586,0.6092,50,4,batch_050,Batch market 050
2,Team 01,team_01_B,B,Control Tour,95,210.21,96,115.21,115.21,1.2127,0.5481,50,4,batch_050,Batch market 050
2,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,50,4,batch_050,Batch market 050
2,Team 02,team_02_A,A,Momentum Edge,158,206.14,0,48.14,48.14,0.3047,0.2335,50,4,batch_050,Batch market 050
2,Team 02,team_02_B,B,Rise Power,112,189.6,0,77.6,77.6,0.6929,0.4093,50,4,batch_050,Batch market 050
2,Team 02,team_02_C,C,Court Wave,145,140.7,0,-4.3,4.3,-0.0297,0.0306,50,4,batch_050,Batch market 050
2,Team 03,team_03_A,A,Vector X,90,220.06,39,130.06,130.06,1.4452,0.591,50,4,batch_050,Batch market 050
2,Team 03,team_03_B,B,Axis Control,110,225.27,49,115.27,115.27,1.0479,0.5117,50,4,batch_050,Batch market 050
2,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,50,4,batch_050,Batch market 050
2,Team 04,team_04_A,A,Starter Pop,144,214.57,134,70.57,70.57,0.4901,0.3289,50,4,batch_050,Batch market 050
2,Team 04,team_04_B,B,Club Value,125,139.54,117,14.54,14.54,0.1163,0.1042,50,4,batch_050,Batch market 050
2,Team 04,team_04_C,C,Flex Edge,86,219.43,80,133.43,133.43,1.5515,0.6081,50,4,batch_050,Batch market 050
3,Team 01,team_01_A,A,Elite Spin Pro,85,255.99,86,170.99,170.99,2.0116,0.668,50,4,batch_050,Batch market 050
3,Team 01,team_01_B,B,Control Tour,95,184.89,96,89.89,89.89,0.9462,0.4862,50,4,batch_050,Batch market 050
3,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,50,4,batch_050,Batch market 050
3,Team 02,team_02_A,A,Momentum Edge,158,221.86,0,63.86,63.86,0.4042,0.2878,50,4,batch_050,Batch market 050
3,Team 02,team_02_B,B,Rise Power,112,151.8,0,39.8,39.8,0.3554,0.2622,50,4,batch_050,Batch market 050
3,Team 02,team_02_C,C,Court Wave,145,144.53,0,-0.47,0.47,-0.0032,0.0032,50,4,batch_050,Batch market 050
3,Team 03,team_03_A,A,Vector X,90,193.54,89,103.54,103.54,1.1505,0.535,50,4,batch_050,Batch market 050
3,Team 03,team_03_B,B,Axis Control,110,258.49,109,148.49,148.49,1.3499,0.5744,50,4,batch_050,Batch market 050
3,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,50,4,batch_050,Batch market 050
3,Team 04,team_04_A,A,Starter Pop,144,193.11,134,49.11,49.11,0.341,0.2543,50,4,batch_050,Batch market 050
3,Team 04,team_04_B,B,Club Value,125,161.13,117,36.13,36.13,0.289,0.2242,50,4,batch_050,Batch market 050
3,Team 04,team_04_C,C,Flex Edge,86,247.66,80,161.66,161.66,1.8797,0.6527,50,4,batch_050,Batch market 050
4,Team 01,team_01_A,A,Elite Spin Pro,85,225.94,86,140.94,140.94,1.6581,0.6238,50,4,batch_050,Batch market 050
4,Team 01,team_01_B,B,Control Tour,95,189.25,96,94.25,94.25,0.9921,0.498,50,4,batch_050,Batch market 050
4,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,50,4,batch_050,Batch market 050
4,Team 02,team_02_A,A,Momentum Edge,158,221.95,140,63.95,63.95,0.4047,0.2881,50,4,batch_050,Batch market 050
4,Team 02,team_02_B,B,Rise Power,112,195.1,100,83.1,83.1,0.742,0.4259,50,4,batch_050,Batch market 050
4,Team 02,team_02_C,C,Court Wave,145,185.06,128,40.06,40.06,0.2763,0.2165,50,4,batch_050,Batch market 050
4,Team 03,team_03_A,A,Vector X,90,206.27,89,116.27,116.27,1.2919,0.5637,50,4,batch_050,Batch market 050
4,Team 03,team_03_B,B,Axis Control,110,218.64,109,108.64,108.64,0.9876,0.4969,50,4,batch_050,Batch market 050
4,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,50,4,batch_050,Batch market 050
4,Team 04,team_04_A,A,Starter Pop,144,190.02,134,46.02,46.02,0.3196,0.2422,50,4,batch_050,Batch market 050
4,Team 04,team_04_B,B,Club Value,115,126.53,107,11.53,11.53,0.1002,0.0911,50,4,batch_050,Batch market 050
4,Team 04,team_04_C,C,Team 04 NextGen,86,284.25,79,198.25,198.25,2.3052,0.6975,50,4,batch_050,Batch market 050
1,Team 01,team_01_A,A,Elite Spin Pro,85,70.84,70,-14.16,14.16,-0.1666,0.2,51,10,batch_051,Batch market 051
1,Team 01,team_01_B,B,Control Tour,95,70.77,70,-24.23,24.23,-0.2551,0.3424,51,10,batch_051,Batch market 051
1,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,10,batch_051,Batch market 051
1,Team 02,team_02_A,A,Momentum Edge,158,69.66,69,-88.34,88.34,-0.5591,1.2682,51,10,batch_051,Batch market 051
1,Team 02,team_02_B,B,Rise Power,112,73.49,73,-38.51,38.51,-0.3438,0.5239,51,10,batch_051,Batch market 051
1,Team 02,team_02_C,C,Court Wave,145,63.59,63,-81.41,81.41,-0.5615,1.2804,51,10,batch_051,Batch market 051
1,Team 03,team_03_A,A,Vector X,90,76.83,76,-13.17,13.17,-0.1464,0.1715,51,10,batch_051,Batch market 051
1,Team 03,team_03_B,B,Axis Control,110,69.4,69,-40.6,40.6,-0.3691,0.5849,51,10,batch_051,Batch market 051
1,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,51,10,batch_051,Batch market 051
1,Team 04,team_04_A,A,Starter Pop,144,68.79,68,-75.21,75.21,-0.5223,1.0933,51,10,batch_051,Batch market 051
1,Team 04,team_04_B,B,Club Value,125,44.96,44,-80.04,80.04,-0.6403,1.78,51,10,batch_051,Batch market 051
1,Team 04,team_04_C,C,Flex Edge,86,67.34,67,-18.66,18.66,-0.217,0.2772,51,10,batch_051,Batch market 051
1,Team 05,team_05_A,A,Club Control,83,83.81,83,0.81,0.81,0.0098,0.0097,51,10,batch_051,Batch market 051
1,Team 05,team_05_B,B,Court Starter,72,47.74,47,-24.26,24.26,-0.337,0.5082,51,10,batch_051,Batch market 051
1,Team 05,team_05_C,C,Club Spin,52,73.5,55,21.5,21.5,0.4134,0.2925,51,10,batch_051,Batch market 051
1,Team 06,team_06_A,A,Elite Spin Pro,132,71.09,71,-60.91,60.91,-0.4615,0.8569,51,10,batch_051,Batch market 051
1,Team 06,team_06_B,B,Control Tour,146,74.61,74,-71.39,71.39,-0.4889,0.9567,51,10,batch_051,Batch market 051
1,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,10,batch_051,Batch market 051
1,Team 07,team_07_A,A,Momentum Edge,108,67.03,67,-40.97,40.97,-0.3794,0.6113,51,10,batch_051,Batch market 051
1,Team 07,team_07_B,B,Rise Power,76,75.14,75,-0.86,0.86,-0.0113,0.0114,51,10,batch_051,Batch market 051
1,Team 07,team_07_C,C,Court Wave,99,68.4,68,-30.6,30.6,-0.3091,0.4473,51,10,batch_051,Batch market 051
1,Team 08,team_08_A,A,Vector X,119,75.88,75,-43.12,43.12,-0.3623,0.5682,51,10,batch_051,Batch market 051
1,Team 08,team_08_B,B,Axis Control,145,72.19,72,-72.81,72.81,-0.5021,1.0085,51,10,batch_051,Batch market 051
1,Team 08,team_08_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,51,10,batch_051,Batch market 051
1,Team 09,team_09_A,A,Starter Pop,160,67.31,67,-92.69,92.69,-0.5793,1.377,51,10,batch_051,Batch market 051
1,Team 09,team_09_B,B,Club Value,140,44.25,44,-95.75,95.75,-0.684,2.1642,51,10,batch_051,Batch market 051
1,Team 09,team_09_C,C,Flex Edge,95,64.27,64,-30.73,30.73,-0.3235,0.4782,51,10,batch_051,Batch market 051
1,Team 10,team_10_A,A,Club Control,99,83.89,83,-15.11,15.11,-0.1526,0.1801,51,10,batch_051,Batch market 051
1,Team 10,team_10_B,B,Court Starter,86,48.97,48,-37.03,37.03,-0.4305,0.756,51,10,batch_051,Batch market 051
1,Team 10,team_10_C,C,Club Spin,63,73.24,60,10.24,10.24,0.1626,0.1398,51,10,batch_051,Batch market 051
2,Team 01,team_01_A,A,Elite Spin Pro,85,80.69,80,-4.31,4.31,-0.0508,0.0535,51,10,batch_051,Batch market 051
2,Team 01,team_01_B,B,Control Tour,95,74.88,74,-20.12,20.12,-0.2118,0.2687,51,10,batch_051,Batch market 051
2,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,10,batch_051,Batch market 051
2,Team 02,team_02_A,A,Momentum Edge,158,80.82,47,-77.18,77.18,-0.4885,0.955,51,10,batch_051,Batch market 051
2,Team 02,team_02_B,B,Rise Power,112,72.74,8,-39.26,39.26,-0.3505,0.5397,51,10,batch_051,Batch market 051
2,Team 02,team_02_C,C,Court Wave,145,53.61,43,-91.39,91.39,-0.6303,1.7046,51,10,batch_051,Batch market 051
2,Team 03,team_03_A,A,Vector X,90,81.19,52,-8.81,8.81,-0.0979,0.1085,51,10,batch_051,Batch market 051
2,Team 03,team_03_B,B,Axis Control,110,79.61,79,-30.39,30.39,-0.2763,0.3817,51,10,batch_051,Batch market 051
2,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,51,10,batch_051,Batch market 051
2,Team 04,team_04_A,A,Starter Pop,144,72.02,72,-71.98,71.98,-0.4999,0.9995,51,10,batch_051,Batch market 051
2,Team 04,team_04_B,B,Club Value,125,47.06,47,-77.94,77.94,-0.6235,1.6562,51,10,batch_051,Batch market 051
2,Team 04,team_04_C,C,Flex Edge,86,76.04,76,-9.96,9.96,-0.1158,0.131,51,10,batch_051,Batch market 051
2,Team 05,team_05_A,A,Club Control,83,65.89,33,-17.11,17.11,-0.2062,0.2598,51,10,batch_051,Batch market 051
2,Team 05,team_05_B,B,Court Starter,72,51.89,51,-20.11,20.11,-0.2794,0.3876,51,10,batch_051,Batch market 051
2,Team 05,team_05_C,C,Club Spin,52,92.76,18,40.76,40.76,0.7838,0.4394,51,10,batch_051,Batch market 051
2,Team 06,team_06_A,A,Elite Spin Pro,132,81.0,49,-51.0,51.0,-0.3864,0.6296,51,10,batch_051,Batch market 051
2,Team 06,team_06_B,B,Control Tour,146,78.64,60,-67.36,67.36,-0.4613,0.8565,51,10,batch_051,Batch market 051
2,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,10,batch_051,Batch market 051
2,Team 07,team_07_A,A,Momentum Edge,108,78.94,78,-29.06,29.06,-0.2691,0.3682,51,10,batch_051,Batch market 051
2,Team 07,team_07_B,B,Rise Power,76,81.6,75,5.6,5.6,0.0737,0.0687,51,10,batch_051,Batch market 051
2,Team 07,team_07_C,C,Court Wave,99,57.86,57,-41.14,41.14,-0.4155,0.7109,51,10,batch_051,Batch market 051
2,Team 08,team_08_A,A,Vector X,119,79.98,53,-39.02,39.02,-0.3279,0.4879,51,10,batch_051,Batch market 051
2,Team 08,team_08_B,B,Axis Control,145,82.34,82,-62.66,62.66,-0.4321,0.7609,51,10,batch_051,Batch market 051
2,Team 08,team_08_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,51,10,batch_051,Batch market 051
2,Team 09,team_09_A,A,Starter Pop,160,70.34,70,-89.66,89.66,-0.5603,1.2745,51,10,batch_051,Batch market 051
2,Team 09,team_09_B,B,Club Value,140,46.23,46,-93.77,93.77,-0.6698,2.0281,51,10,batch_051,Batch market 051
2,Team 09,team_09_C,C,Flex Edge,95,72.56,30,-22.44,22.44,-0.2362,0.3093,51,10,batch_051,Batch market 051
2,Team 10,team_10_A,A,Club Control,99,66.06,66,-32.94,32.94,-0.3327,0.4986,51,10,batch_051,Batch market 051
2,Team 10,team_10_B,B,Court Starter,86,53.42,53,-32.58,32.58,-0.3788,0.6098,51,10,batch_051,Batch market 051
2,Team 10,team_10_C,C,Club Spin,63,92.83,60,29.83,29.83,0.4735,0.3213,51,10,batch_051,Batch market 051
3,Team 01,team_01_A,A,Elite Spin Pro,85,98.84,98,13.84,13.84,0.1628,0.14,51,10,batch_051,Batch market 051
3,Team 01,team_01_B,B,Control Tour,95,68.65,68,-26.35,26.35,-0.2774,0.3839,51,10,batch_051,Batch market 051
3,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,10,batch_051,Batch market 051
3,Team 02,team_02_A,A,Momentum Edge,158,81.77,0,-76.23,76.23,-0.4825,0.9322,51,10,batch_051,Batch market 051
3,Team 02,team_02_B,B,Rise Power,112,59.19,0,-52.81,52.81,-0.4715,0.8923,51,10,batch_051,Batch market 051
3,Team 02,team_02_C,C,Court Wave,145,51.72,0,-93.28,93.28,-0.6433,1.8038,51,10,batch_051,Batch market 051
3,Team 03,team_03_A,A,Vector X,90,75.29,89,-14.71,14.71,-0.1634,0.1954,51,10,batch_051,Batch market 051
3,Team 03,team_03_B,B,Axis Control,110,95.95,95,-14.05,14.05,-0.1277,0.1464,51,10,batch_051,Batch market 051
3,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,51,10,batch_051,Batch market 051
3,Team 04,team_04_A,A,Starter Pop,144,66.96,66,-77.04,77.04,-0.535,1.1505,51,10,batch_051,Batch market 051
3,Team 04,team_04_B,B,Club Value,125,56.22,56,-68.78,68.78,-0.5502,1.2233,51,10,batch_051,Batch market 051
3,Team 04,team_04_C,C,Flex Edge,86,88.41,88,2.41,2.41,0.028,0.0273,51,10,batch_051,Batch market 051
3,Team 05,team_05_A,A,Club Control,83,72.42,71,-10.58,10.58,-0.1275,0.1461,51,10,batch_051,Batch market 051
3,Team 05,team_05_B,B,Court Starter,72,56.82,56,-15.18,15.18,-0.2108,0.2671,51,10,batch_051,Batch market 051
3,Team 05,team_05_C,C,Club Spin,52,101.85,45,49.85,49.85,0.9586,0.4894,51,10,batch_051,Batch market 051
3,Team 06,team_06_A,A,Elite Spin Pro,132,97.82,110,-34.18,34.18,-0.259,0.3495,51,10,batch_051,Batch market 051
3,Team 06,team_06_B,B,Control Tour,146,70.44,88,-75.56,75.56,-0.5175,1.0726,51,10,batch_051,Batch market 051
3,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,10,batch_051,Batch market 051
3,Team 07,team_07_A,A,Momentum Edge,108,95.4,95,-12.6,12.6,-0.1167,0.1321,51,10,batch_051,Batch market 051
3,Team 07,team_07_B,B,Rise Power,76,75.39,76,-0.61,0.61,-0.008,0.0081,51,10,batch_051,Batch market 051
3,Team 07,team_07_C,C,Court Wave,99,66.99,66,-32.01,32.01,-0.3234,0.4779,51,10,batch_051,Batch market 051
3,Team 08,team_08_A,A,Vector X,119,64.6,0,-54.4,54.4,-0.4571,0.8421,51,10,batch_051,Batch market 051
3,Team 08,team_08_B,B,Axis Control,145,88.78,0,-56.22,56.22,-0.3877,0.6332,51,10,batch_051,Batch market 051
3,Team 08,team_08_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,51,10,batch_051,Batch market 051
3,Team 09,team_09_A,A,Starter Pop,160,64.52,64,-95.48,95.48,-0.5968,1.4799,51,10,batch_051,Batch market 051
3,Team 09,team_09_B,B,Club Value,140,54.51,54,-85.49,85.49,-0.6106,1.5683,51,10,batch_051,Batch market 051
3,Team 09,team_09_C,C,Flex Edge,95,83.38,89,-11.62,11.62,-0.1223,0.1394,51,10,batch_051,Batch market 051
3,Team 10,team_10_A,A,Club Control,99,74.4,74,-24.6,24.6,-0.2485,0.3307,51,10,batch_051,Batch market 051
3,Team 10,team_10_B,B,Court Starter,86,60.15,60,-25.85,25.85,-0.3006,0.4298,51,10,batch_051,Batch market 051
3,Team 10,team_10_C,C,Club Spin,63,104.54,60,41.54,41.54,0.6594,0.3974,51,10,batch_051,Batch market 051
4,Team 01,team_01_A,A,Elite Spin Pro,85,94.59,94,9.59,9.59,0.1128,0.1013,51,10,batch_051,Batch market 051
4,Team 01,team_01_B,B,Control Tour,95,80.98,80,-14.02,14.02,-0.1476,0.1732,51,10,batch_051,Batch market 051
4,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,51,10,batch_051,Batch market 051
4,Team 02,team_02_A,A,Momentum Edge,158,82.99,114,-75.01,75.01,-0.4747,0.9038,51,10,batch_051,Batch market 051
4,Team 02,team_02_B,B,Rise Power,112,71.13,99,-40.87,40.87,-0.3649,0.5745,51,10,batch_051,Batch market 051
